name,temp_final,dif_final,cluster
Lactobacillus kunkeei,30,0,3
Lactobacillus lindneri,25,0,2
Lactobacillus malefermentans,30,0,3
Lactobacillus mali,30,0,3
Lactobacillus manihotivorans,30,0,3
Lactobacillus mindensis,37,0,4
Lactobacillus modestisalitolerans,30,0,3
Lactobacillus mucosae,37,0,4
Lactobacillus mudanjiangensis,30,0,3
Lactobacillus murinus,37,0,4
Lactobacillus nagelli,30,0,3
Lactobacillus namurensis,30,0,3
Lactobacillus nantensis,33.5,3.5,4
Lactobacillus nenjiangensis,30,0,3
Lactobacillus nodensis,37,0,4
Lactobacillus oeni,37,0,4
Lactobacillus oligofermentans,25,0,2
Lactobacillus oris,37,0,4
Lactobacillus oryzae,30,0,3
Lactobacillus otakiensis,37,0,4
Lactobacillus panis,37,0,4
Lactobacillus pantheris,37,0,4
Lactobacillus parabrevis,37,0,4
Lactobacillus parabuchneri,30,1.75,3
Lactobacillus paracaseï,37,0,4
Lactobacillus paracaseï paracaseï,37,0,4
Lactobacillus paracasei paracasei,37,1.555555556,4
Lactobacillus paracasei tolerans,30,0,3
Lactobacillus paracollinoides,25,0,2
Lactobacillus parafarraginis,37,0,4
Lactobacillus parakefiri,30,0,3
Lactobacillus paralimentarius,30,2.333333333,3
Lactobacillus paraplantarum,37,1.4,4
Lactobacillus pasteurii,37,0,4
Lactobacillus pentosus,37,0,4
Lactobacillus plajomi,30,0,3
Lactobacillus plantarum,37,0,4
Lactobacillus plantarum argentoratensis,30,0,3
Lactobacillus plantarum Pas de souche,37,0,4
Lactobacillus plantarum plantarum,37,2.8,4
Lactobacillus pobuzihii,37,0,4
Lactobacillus pontis,30,0,3
Lactobacillus psittaci,37,0,4
Lactobacillus rapi,37,0,4
Lactobacillus rennini,37,0,4
Lactobacillus reuteri,37,0,4
Lactobacillus rhamnosus,37,0,4
Lactobacillus rossiae,37,0,4
Lactobacillus ruminis,37,0,4
Lactobacillus saerimneri,37,0,4
Lactobacillus sakei,30,1.75,3
Lactobacillus sakei carnosus,37,0,4
Lactobacillus sakei sakei,37,0,4
Lactobacillus salivarius,37,0,4
Lactobacillus sanfranciscensis,33.5,3.5,4
Lactobacillus satsumensis,37,0,4
Lactobacillus secaliphilus,37,0,4
Lactobacillus selangorensis,30,0,3
Lactobacillus senmaizukei,30,0,3
Lactobacillus sharpeae,30,0,3
Lactobacillus siliginis,30,0,3
Lactobacillus similis,37,0,4
Lactobacillus songhuajiangensis,30,0,3
Lactobacillus spicheri,30,0,3
Lactobacillus suebicus,37,0,4
Lactobacillus sunkii,37,0,4
Lactobacillus taiwanensis,37,0,4
Lactobacillus thailandensis,37,0,4
Lactobacillus tucceti,37,0,4
Lactobacillus ultunensis,37,0,4
Lactobacillus uvarum,37,0,4
Lactobacillus vaccinostercus,33.5,3.5,4
Lactobacillus vaginalis,37,0,4
Lactobacillus versmoldensis,30,0,3
Lactobacillus vini,37,0,4
Lactobacillus zeae,37,0,4
Lactobacillus zymae,37,0,4
Lactobacilus oligofermentans,30,0,3
Lactococcus chungangensis,37,0,4
Lactococcus garvieae,33.5,3.5,4
Lactococcus lactis cremoris,30,0,3
Lactococcus lactis hordniae,30,0,3
Lactococcus lactis lactis,30,0.777777778,3
Lactococcus plantarum,30,0,3
Lactococcus raffinolactis,30,0,3
Lactosphaera pasteurii,30,0,3
Lampropedia hyalina,30,0,3
Laribacter hongkongensis,37,0,4
Lautropia mirabilis,30,0,3
Lechevalieria aerocolonigenes,30,0,3
Lechevalieria flava,30,0,3
Lechevalieria fradiae,30,0,3
Leclercia adecarboxylata,30,0,3
Legionella adelaidensis,37,0,4
Legionella anisa,37,0,4
Legionella beliardensis,37,0,4
Legionella birminghamensis,37,0,4
Legionella brunensis,37,0,4
Legionella cherrii,37,0,4
Legionella cincinnatiensis,37,0,4
Legionella drozanskii,30,0,3
Legionella erythra,37,0,4
Legionella fairfieldensis,37,0,4
Legionella fallonii,30,0,3
Legionella feeleii,37,0,4
Legionella geestiana,37,0,4
Legionella genomospecies 1,37,0,4
Legionella gratiana,37,0,4
Legionella gresilensis,37,0,4
Legionella hackeliae,37,0,4
Legionella israelensis,37,0,4
Legionella jamestowniensis,37,0,4
Legionella jordanis,37,0,4
Legionella lansingensis,37,0,4
Legionella londiniensis,37,0,4
Legionella longbeachae,37,0,4
Legionella moravica,37,0,4
Legionella nautarum,37,0,4
Legionella oakridgensis,37,0,4
Legionella parisiensis,37,0,4
Legionella pneumophila 1,37,0,4
Legionella pneumophila fraseri,37,0,4
Legionella pneumophila pascullei,37,0,4
Legionella pneumophila pneumophila 1,37,0,4
Legionella pneumophila pneumophila 10,37,0,4
Legionella pneumophila pneumophila 11,37,0,4
Legionella pneumophila pneumophila 12,37,0,4
Legionella pneumophila pneumophila 13,37,0,4
Legionella pneumophila pneumophila 14,37,0,4
Legionella pneumophila pneumophila 2,37,0,4
Legionella pneumophila pneumophila 3,37,0,4
Legionella pneumophila pneumophila 6,37,0,4
Legionella pneumophila pneumophila 7,37,0,4
Legionella pneumophila pneumophila 8,37,0,4
Legionella pneumophila pneumophila 9,37,0,4
Legionella quateirensis,37,0,4
Legionella quinlivanii,37,0,4
Legionella rowbothamii,25,0,2
Legionella rubrilucens,37,0,4
Legionella sainthelensi,37,0,4
Legionella shakespearei,37,0,4
Legionella taurinensis,37,0,4
Legionella tucsonensis,37,0,4
Legionella wadsworthii,37,0,4
Legionella waltersii,37,0,4
Legionella worsleiensis,37,0,4
Leifsonia aquatica,33.5,3.5,4
Leifsonia naganoensis,30,0,3
Leifsonia poae,20,0,2
Leifsonia rubra,18,0,2
Leifsonia shinshuensis,30,0,3
Leifsonia xyli cynodontis,30,0,3
Leisingera daeponensis,37,0,4
Lelliottia amnigena,30,0,3
Lelliottia nimipressuralis,30,0,3
Leminorella grimontii,30,0,3
Leminorella richardii,30,0,3
Lentibacillus halodurans,30,0,3
Lentibacillus halophilus,37,0,4
Lentibacillus juripiscarius,37,0,4
Lentibacillus kapialis,37,0,4
Lentibacillus salarius,30,0,3
Lentibacillus salicampi,30,0,3
Lentzea albida,30,0,3
Lentzea albidocapillata,30,0,3
Lentzea flaviverrucosa,30,0,3
Lentzea kentuckyensis,30,0,3
Leptolyngbya,22,13.97297297,2
Leptonema illini Habaki,29,0,3
Leptonema illini Illini,29,0,3
Leptospira  uncertain Banna,29,0,3
Leptospira alexanderi Manzhuang,29,0,3
Leptospira alexanderi Mengla,29,0,3
Leptospira alexanderi Yunnan,29,0,3
Leptospira biflexa Andamana,29,0,3
Leptospira biflexa Patoc,29,0,3
Leptospira borgpetersenii Anhoa,29,0,3
Leptospira borgpetersenii Arborea,29,0,3
Leptospira borgpetersenii Balcanica,29,0,3
Leptospira borgpetersenii Ballum,29,0,3
Leptospira borgpetersenii Castellonis,29,0,3
Leptospira borgpetersenii Ceylonica,29,0,3
Leptospira borgpetersenii Dehong,29,0,3
Leptospira borgpetersenii Dikkeni,29,0,3
Leptospira borgpetersenii Gengma,29,0,3
Leptospira borgpetersenii Guangdong,29,0,3
Leptospira borgpetersenii Guidae,29,0,3
Leptospira borgpetersenii Hamptoni,29,0,3
Leptospira borgpetersenii Hardjobovis,29,0,3
Leptospira borgpetersenii Istrica,29,0,3
Leptospira borgpetersenii Javanica,29,0,3
Leptospira borgpetersenii Jules,29,0,3
Leptospira borgpetersenii Kanana,29,0,3
Leptospira borgpetersenii Kenya,30,0,3
Leptospira borgpetersenii Kisuba,29,0,3
Leptospira borgpetersenii Kwale,29,0,3
Leptospira borgpetersenii Menoni,29,0,3
Leptospira borgpetersenii Mini,29,0,3
Leptospira borgpetersenii Moldaviae,29,0,3
Leptospira borgpetersenii Nona,29,0,3
Leptospira borgpetersenii Nyanza,29,0,3
Leptospira borgpetersenii Pina,29,0,3
Leptospira borgpetersenii Poi,29,0,3
Leptospira borgpetersenii Sejroe,29,0,3
Leptospira borgpetersenii Soccoestomes,29,0,3
Leptospira borgpetersenii Sorexjalna,29,0,3
Leptospira borgpetersenii Tarassovi,29,0,3
Leptospira borgpetersenii Tonkini,29,0,3
Leptospira borgpetersenii Whitcombi,29,0,3
Leptospira borgpetersenii Worsfoldi,29,0,3
Leptospira borgpetersenii Yaan,29,0,3
Leptospira borgpetersenii Yunxian,29,0,3
Leptospira borgpetersenii Zhenkang,29,0,3
Leptospira fainei Hurstbridge,37,0,4
Leptospira genomospecies1 Pingchang,29,0,3
Leptospira genomospecies5 Saopaulo,29,0,3
Leptospira inadai Aguaruna,29,0,3
Leptospira inadai Kaup,29,0,3
Leptospira inadai Lincang,29,0,3
Leptospira inadai Malaya,29,0,3
Leptospira inadai Mangus,29,0,3
Leptospira inadai Manhao 4,29,0,3
Leptospira interrogans Abramis,29,0,3
Leptospira interrogans Australis,29,0,3
Leptospira interrogans Autumnalis,29,0,3
Leptospira interrogans Bangkinang,29,0,3
Leptospira interrogans Bangkok,29,0,3
Leptospira interrogans Bataviae,29,0,3
Leptospira interrogans Benjamini,29,0,3
Leptospira interrogans Biggis,29,0,3
Leptospira interrogans Bindjei,29,0,3
Leptospira interrogans Birkini,29,0,3
Leptospira interrogans Bratislava,29,0,3
Leptospira interrogans Bulgarica,29,0,3
Leptospira interrogans Camlo,29,0,3
Leptospira interrogans Canicola,29,0,3
Leptospira interrogans Carlos,29,0,3
Leptospira interrogans Copenhageni,29,0,3
Leptospira interrogans Djasiman,30,0,3
Leptospira interrogans Evansi,29,0.333333333,3
Leptospira interrogans Fugis,29,0,3
Leptospira interrogans Gem,29,0,3
Leptospira interrogans Geyaweera,29,0,3
Leptospira interrogans Grippotyphosa,29,0,3
Leptospira interrogans Gurungi,29,0,3
Leptospira interrogans Haemolytica,29,0,3
Leptospira interrogans Hardjo,29,0,3
Leptospira interrogans Hawain,29,0,3
Leptospira interrogans Hebdomadis,29,0,3
Leptospira interrogans Icterohaemorrhagiae,29,0,3
Leptospira interrogans Jalna,29,0,3
Leptospira interrogans Jin,29,0,3
Leptospira interrogans Jonsis,29,0,3
Leptospira interrogans Kennewicki,29,0,3
Leptospira interrogans Kremastos,29,0,3
Leptospira interrogans Kuwait,29,0,3
Leptospira interrogans Lai,29,0,3
Leptospira interrogans Lanka,29,0,3
Leptospira interrogans Lora,29,0,3
Leptospira interrogans Manilae,29,0,3
Leptospira interrogans Mooris,29,0,3
Leptospira interrogans Muenchen,29,0,3
Leptospira interrogans Mwogolo,29,0,3
Leptospira interrogans Naam,29,0,3
Leptospira interrogans Nanxi,29,0,3
Leptospira interrogans Paidjan,29,0,3
Leptospira interrogans Pomona,29,0,3
Leptospira interrogans Pomona (43),29,0,3
Leptospira interrogans Pomona (64),29,0,3
Leptospira interrogans Portlandvere,29,0,3
Leptospira interrogans Pyrogenes,29,0,3
Leptospira interrogans Qunjian,29,0,3
Leptospira interrogans Rachmati,29,0,3
Leptospira interrogans Recreo,29,0,3
Leptospira interrogans Ricardi,29,0,3
Leptospira interrogans Robinsoni,29.5,0.5,3
Leptospira interrogans Roumanica,29,0,3
Leptospira interrogans Saxkoebing,29,0,3
Leptospira interrogans Schueffneri,29,0,3
Leptospira interrogans Sentot,29,0,3
Leptospira interrogans Smithi,29,0,3
Leptospira interrogans Sumneri,29,0,3
Leptospira interrogans Szwajizak,29,0,3
Leptospira interrogans Valbuzzi,29,0,3
Leptospira interrogans Waskurin,29,0,3
Leptospira interrogans Wewak,29,0,3
Leptospira interrogans Wolffi,29,0,3
Leptospira interrogans Zanoni,29,0,3
Leptospira kirschneri Agogo,29,0,3
Leptospira kirschneri Bafani,29,0,3
Leptospira kirschneri Bim,29,0,3
Leptospira kirschneri Bogvere,29,0,3
Leptospira kirschneri Bulgarica,29,0,3
Leptospira kirschneri Cynopteri,29,0,3
Leptospira kirschneri Dakota,29,0,3
Leptospira kirschneri Galtoni,29,0,3
Leptospira kirschneri Grippotyphosa,29,0,3
Leptospira kirschneri Kabura,29,0,3
Leptospira kirschneri Kambale,29,0,3
Leptospira kirschneri Kamituga,29,0,3
Leptospira kirschneri Kunming,29,0,3
Leptospira kirschneri Lambwe,30,0,3
Leptospira kirschneri Mozdok,29,0,3
Leptospira kirschneri Mwogolo,29,0,3
Leptospira kirschneri Ndahambukuje,29,0,3
Leptospira kirschneri Ndambari,29,0,3
Leptospira kirschneri Ramisi,29,0,3
Leptospira kirschneri Ratnapura,29,0,3
Leptospira kirschneri Tsaratsovo,29,0,3
Leptospira kirschneri Vanderhoedeni,29,0,3
Leptospira meyeri Perameles,29,0,3
Leptospira meyeri Ranarum,29,0,3
Leptospira meyeri Semaranga,29,0,3
Leptospira meyeri Sofia,29,0,3
Leptospira noguchii Argentiniensis,29,0,3
Leptospira noguchii Bajan,29,0,3
Leptospira noguchii Barbudensis,29,0,3
Leptospira noguchii Claytoni,29,0,3
Leptospira noguchii Cristobali,29,0,3
Leptospira noguchii Fortbragg,29,0,3
Leptospira noguchii Huallaga,29,0,3
Leptospira noguchii Louisiana,29,0,3
Leptospira noguchii Myocastoris,29,0,3
Leptospira noguchii Nicaragua,29,0,3
Leptospira noguchii Orleans,29,0,3
Leptospira noguchii Panama,29,0,3
Leptospira noguchii Peruviana,29,0,3
Leptospira noguchii Pomona,29,0,3
Leptospira noguchii Proechimys,29,0,3
Leptospira noguchii Rushan,29,0,3
Leptospira santarosai Aguatica,29,0,3
Leptospira santarosai Alexi,29,0,3
Leptospira santarosai Alice,29,0,3
Leptospira santarosai Atchafalaya,29,0,3
Leptospira santarosai Atlantae,29,0,3
Leptospira santarosai Babudieri,29,0,3
Leptospira santarosai Bagua,29,0,3
Leptospira santarosai Bakeri,29,0,3
Leptospira santarosai Balboa,29,0,3
Leptospira santarosai Beye,29,0,3
Leptospira santarosai Borincana,29,0,3
Leptospira santarosai Brasiliensis,29,0,3
Leptospira santarosai Bravo,29,0,3
Leptospira santarosai Canalzonae,29,0,3
Leptospira santarosai Cenepa,29,0,3
Leptospira santarosai Chagres,29,0,3
Leptospira santarosai Darien,29,0,3
Leptospira santarosai Fluminense,29,0,3
Leptospira santarosai Gatuni,29,0,3
Leptospira santarosai Georgia,29,0,3
Leptospira santarosai Goiano,29,0,3
Leptospira santarosai Gorgas,29,0,3
Leptospira santarosai Guaricura,29,0,3
Leptospira santarosai Kobbe,29,0,3
Leptospira santarosai la,29,0,3
Leptospira santarosai Luis,29,0,3
Leptospira santarosai Machiguenga,29,0,3
Leptospira santarosai Maru,29,0,3
Leptospira santarosai Naparuca,29,0,3
Leptospira santarosai Navet,29,0,3
Leptospira santarosai onicas,29,0,3
Leptospira santarosai Peru,29,0,3
Leptospira santarosai Princestown,29,0,3
Leptospira santarosai Rama,29,0,3
Leptospira santarosai Rio,29,0,3
Leptospira santarosai Rioja,29,0,3
Leptospira santarosai Ruparupae,29,0,3
Leptospira santarosai Sanmartini,29,0,3
Leptospira santarosai Shermani,29,0,3
Leptospira santarosai Sulzerae,29,0,3
Leptospira santarosai Tabaquite,29,0,3
Leptospira santarosai Tingomaria,29,0,3
Leptospira santarosai Trinidad,29,0,3
Leptospira santarosai Tropica,29,0,3
Leptospira santarosai Weaveri,29,0,3
Leptospira uncertain Muelleri,29,0,3
Leptospira uncertain Mujunkumi,29,0,3
Leptospira Uncertain Nanla,29,0,3
Leptospira uncertain Santarosai,29,0,3
Leptospira uncertain Soteropolitana,29,0,3
Leptospira weilii Celledoni,29,0,3
Leptospira weilii Coxi,29,0,3
Leptospira weilii Hainan,29,0,3
Leptospira weilii Langati,29,0,3
Leptospira weilii Manhao 2,29,0,3
Leptospira weilii Mengdeng,29,0,3
Leptospira weilii Mengma,29,0,3
Leptospira weilii Menrun,29,0,3
Leptospira weilii Mogdeni,29,0,3
Leptospira weilii Sarmin,29,0,3
Leptospira weilii Vughia,29,0,3
Leptospira Wolbachii Liangguang,29,0,3
Leptotrichia buccalis,37,0,4
Leptotrichia goodfellowii,37,0,4
Leptotrichia shahii,37,0,4
Leptotrichia wadeii,37,0,4
Leucobacter aerolatus,30,0,3
Leucobacter albus,30,0,3
Leucobacter alluvii,30,0,3
Leucobacter aridicollis,30,0,3
Leucobacter chromiireducens,30,0,3
Leucobacter iarius,30,0,3
Leucobacter komagatae,30,0,3
Leucobacter luti,30,0,3
Leuconostoc carnosum,25,0,2
Leuconostoc citreum,30,3.4,3
Leuconostoc fructosus,30,0,3
Leuconostoc gelidum gelidum,25,0,2
Leuconostoc gelidum subsp. gasicomitatum,20,0,2
Leuconostoc inhae,25,0,2
Leuconostoc lactis,25,3.066666667,2
Leuconostoc mesenteroides,37,0,4
Leuconostoc mesenteroides cremoris,25,0,2
Leuconostoc mesenteroides dextranicum,30,0,3
Leuconostoc mesenteroides mesenteroides,25,2.5625,2
Leuconostoc mesenteroides suionicum,30,0,3
Leuconostoc palmae,30,0,3
Leuconostoc pseudomesenteroides,37,3,4
Limnobacter litoralis,30,0,3
Limnobacter thiooxidans,30,0,3
Limnohabitans parvus,21,0,2
Limnohabitans planktonicus,21,0,2
Listeria booriae,30,0,3
Listeria fleischmannii coloradonensis,30,0,3
Listeria fleischmannii fleischmannii,30,0,3
Listeria grayi,30,0,3
Listeria grayi ,30,0,3
Listeria grayi grayi,30,0,3
Listeria innocua,37,2.5,4
Listeria ivanovii ivanovii,37,2.333333333,4
Listeria ivanovii londoniensis,33.5,3.5,4
Listeria marthii,37,0,4
Listeria monocytogenes,37,0.404958678,4
Listeria monocytogenes 1/2,30,0,3
Listeria monocytogenes 1/2a,30,0,3
Listeria monocytogenes 1/2b,30,0,3
Listeria monocytogenes 1/2c,30,0,3
Listeria monocytogenes 1/2c ou 3c,30,0,3
Listeria monocytogenes 3a,30,2.333333333,3
Listeria monocytogenes 3b,30,0,3
Listeria monocytogenes 3c,30,0,3
Listeria monocytogenes 4,30,0,3
Listeria monocytogenes 4a,30,0,3
Listeria monocytogenes 4b,30,0.333333333,3
Listeria monocytogenes 4c,30,0,3
Listeria monocytogenes 4d,30,0,3
Listeria monocytogenes 4e,30,0,3
Listeria monocytogenes 7,30,0,3
Listeria monocytogenes IIa,30,0,3
Listeria newyorkensis,30,0,3
Listeria rocourtiae,30,0,3
Listeria seeligeri,37,0,4
Listeria seeligeri 6b,30,0,3
Listeria seeligeri L,30,0,3
Listeria welshimeri,37,1.4,4
Loktanella agnita,25,0,2
Loktanella atrilutea,25,0,2
Loktanella fryxellensis,25,0,2
Loktanella hongkongensis,30,0,3
Loktanella koreensis,25,0,2
Loktanella maricola,25,0,2
Loktanella rosea,25,0,2
Loktanella salsilacus,25,0,2
Loktanella vestfoldensis,25,0,2
Luteimonas composti,30,0,3
Luteimonas mephitis,30,0,3
Luteimonas terricola,25,0,2
Luteococcus japonicus,30,0,3
Luteococcus peritonei,30,0,3
Luteococcus sanguinis,37,0,4
Luteolibacter cuticulihirudinis,30,0,3
Lyngbya,22,0,2
Lysinibacillus boronitolerans,37,0,4
Lysinibacillus contaminans,25,0,2
Lysinibacillus fusiformis,30,0,3
Lysinibacillus massiliensis,37,0,4
Lysinibacillus sphaericus,30,0,3
Lysobacter daejeonensis,30,0,3
Lysobacter defluvii,30,0,3
Lysobacter koreensis,25,0,2
Lysobacter niabensis,30,0,3
Lysobacter niastensis,30,0,3
Lysobacter ximonensis,30,0,3
Lysobacter xinjiangensis,37,0,4
Lysobacter yangpyeongensis,30,0,3
Macrococcus bovicus,30,0,3
Macrococcus brunensis,37,0,4
Macrococcus carouselicus,37,2.333333333,4
Macrococcus caseolyticus,37,1.75,4
Macrococcus equipercicus,30,0,3
Macrococcus hajekii,37,0,4
Macrococcus lamae,37,0,4
Malikia granosa,30,0,3
Mannheimia glucosida,37,0,4
Mannheimia granulomatis,37,0,4
Mannheimia haemolytica,37,0,4
Mannheimia haemolytica A17,30,0,3
Mannheimia ruminalis,37,0,4
Mannheimia varigena,37,0,4
Marianus varius,30,0,3
Maribacter aquivivus,30,0,3
Maribacter arcticus,20,0,2
Maribacter forsetii,25,0,2
Maribacter orientalis  ,30,0,3
Maribacter sedimenticola,30,0,3
Maribacter ulvicola,25,0,2
Maribius pelagius,30,0,3
Maribius salinus,30,0,3
Maricaulis maris,25,0,2
Maricaulis parjimensis,25,0,2
Maricaulis salignorans,25,0,2
Maricaulis virginensis,25,0,2
Maricaulis washingtonensis,25,0,2
Mariniflexile fucanivorans,25,0,2
Marinilabilia salmonicolor,27.5,2.5,3
Marinilactibacillus piezotolerans,37,0,4
Marinilactibacillus psychrotolerans,33.5,3.5,4
Marinobacter adhaerens,30,0,3
Marinobacter algicola,30,0,3
Marinobacter daepoensis,30,0,3
Marinobacter excellens,25,0,2
Marinobacter flavimaris,30,0,3
Marinobacter gudaonensis,30,0,3
Marinobacter hydrocarbonoclasticus,25,2.666666667,2
Marinobacter lipolyticus,37,0,4
Marinobacter litoralis,30,0,3
Marinobacter lutaoensis,37,0,4
Marinobacter maritimus,22,0,2
Marinobacter salicampi,30,0,3
Marinobacter salsuginis,30,0,3
Marinobacter vinifirmus,25,0,2
Marinobacterium georgiense,30,0,3
Marinobacterium stanieri,25,0,2
Marinococcus halophilus,37,0,4
Marinomonas aquimarina,25,0,2
Marinomonas mediterranea,25,0,2
Marinomonas primoryensis,20,0,2
Marinomonas ushuaiensis,22,0,2
Marinomonas vaga,25,0,2
Marinospirillum megaterium,15,0,2
Marinospirillum minutulum,25,0,2
Maritimibacter alkaliphilus,30,0,3
Marivirga tractuosa,25,0,2
Marixanthomonas ophiurae,30,0,3
Marmoricola aequoreus,30,0,3
Marmoricola aurantiacus,25,0,2
Martelella mediterranea,30,0,3
Massilia albidiflava,30,0,3
Massilia alkalitolerans,30,0,3
Massilia aurea,25,0,2
Massilia dura,30,0,3
Massilia lutea,30,0,3
Massilia niabensis,30,0,3
Massilia niastensis,30,0,3
Massilia plicata,30,0,3
Massilia timonae,30,0,3
Mastigocladiopsis repens,22,0,2
Megamonas rupellensis,37,0,4
Megasphaera elsdenii,37,0,4
Megasphaera micronuciformis,37,0,4
Melissococcus plutonius,30,0,3
Melitea salexigens,30,0,3
Mesonia algae,25,0,2
Mesorhizobium amorphae,30,0,3
Mesorhizobium chacoense,30,0,3
Mesorhizobium ciceri,30,0,3
Mesorhizobium huakuii,30,0,3
Mesorhizobium loti,30,0,3
Mesorhizobium mediterraneum,30,0,3
Mesorhizobium plurifarium,30,0,3
Mesorhizobium thiogangeticum,30,0,3
Mesorhizobium tianshanense,30,0,3
Methylobacterium aminovorans,30,0,3
Methylobacterium aquaticum,25,0,2
Methylobacterium extorquens,30,0,3
Methylobacterium fujisawaense,30,0,3
Methylobacterium hispanicum,25,0,2
Methylobacterium mesophilicum,25,0,2
Methylobacterium organophilum,25,0,2
Methylobacterium rhodesianum,30,0,3
Methylobacterium rhodinum,25,0,2
Methylobacterium zatmanii,30,0,3
Methylocella silvestris,25,0,2
Methylophaga marina,30,0,3
Methylophaga sulfidovorans,25,0,2
Methylophaga thalassica,30,0,3
Methylorhabdus multivorans,30,0,3
Microbacterium aerolatum,25,0,2
Microbacterium agarici,30,0,3
Microbacterium amylolyticum,30,0,3
Microbacterium aquimaris,30,0,3
Microbacterium arabinogalactanolyticum,30,0,3
Microbacterium arborescens,30,0,3
Microbacterium aurantiacum,30,0,3
Microbacterium aurum,30,0,3
Microbacterium barkeri,30,0,3
Microbacterium binotii,33.5,3.5,4
Microbacterium chocolatum,30,0,3
Microbacterium dextranolyticum,30,0,3
Microbacterium enclense,30,0,3
Microbacterium esteraromaticum,30,0,3
Microbacterium flavescens,25,0,2
Microbacterium foliorum,25,0,2
Microbacterium gubbeenense,30,0,3
Microbacterium halophilum,30,0,3
Microbacterium halotolerans,30,0,3
Microbacterium hominis,30,0,3
Microbacterium hydrocarbonoxydans,30,0,3
Microbacterium imperiale,30,0,3
Microbacterium indicum,25,0,2
Microbacterium invictum,30,0,3
Microbacterium keratanolyticum,30,0,3
Microbacterium ketosireducens,30,0,3
Microbacterium kitamiense,30,0,3
Microbacterium koreense,30,0,3
Microbacterium lacticum,30,0,3
Microbacterium laevaniformans,30,0,3
Microbacterium lemovicicum,30,0,3
Microbacterium liquefaciens,30,0,3
Microbacterium luteolum,30,0,3
Microbacterium marinilacus,20,0,2
Microbacterium maritypicum,30,0,3
Microbacterium natoriense,30,0,3
Microbacterium oleivorans,30,0,3
Microbacterium oryzae,30,0,3
Microbacterium oxydans,30,0,3
Microbacterium paraoxydans,37,0,4
Microbacterium phyllosphaerae,27.5,2.5,3
Microbacterium profundi,30,0,3
Microbacterium pumilum,30,0,3
Microbacterium resistens,30,0,3
Microbacterium saperdae,30,0,3
Microbacterium schleiferi,30,0,3
Microbacterium sediminicola,30,0,3
Microbacterium shaanxiense,25,0,2
Microbacterium terrae,30,0,3
Microbacterium terregens,22,0,2
Microbacterium testaceum,30,0,3
Microbacterium trichothecenolyticum,30,0,3
Microbacterium ulmi,25,0,2
Microbacterium xylanilyticum,30,0,3
Microbulbifer elongatus,25,0,2
Microbulbifer hydrolyticus,25,0,2
Microbulbifer maritimus,37,0,4
Microbulbifer salipaludis,37,0,4
Microcella alkaliphila,37,0,4
Microcella putealis,37,0,4
Microchaete,22,0,2
Micrococcus flavus,30,0,3
Micrococcus luteus,30,0.583333333,3
Micrococcus lylae,33.5,3.5,4
Microcoleus,22,0,2
Microcystis,22,0,2
Microlunatus ginsengisoli,25,0,2
Microlunatus phosphovorus,30,0,3
Micromonosopora coriariae,30,0,3
Micromonospora auratinigra,30,0,3
Micromonospora eburnea,25,0,2
Micromonospora echinaurantiaca,25,0,2
Micromonospora endolithica,30,0,3
Micromonospora matsumotoense,30,0,3
Micromonospora mirobrigensis,30,0,3
Micromonospora schwarzwaldensis,30,0,3
Microvirga flocculans,45,0,4
Microvirgula aerodenitrificans,30,0,3
Millisia brevis,30,0,3
Minibacterium massiliensis,30,0,3
Mitsuaria chitosanitabida,25,0,2
Mitsuokella jalaludinii,37,0,4
Mitsuokella multacida,37,0,4
Modestobacter multiseptatus,22,0,2
Modestobacter versicolor,30,0,3
Modicisalibacter tunisiensis,31,6,3
Moellerella wisconsensis,30,0,3
Mogibacterium diversum,37,0,4
Mogibacterium neglectum,37,0,4
Mogibacterium vescum,37,0,4
Moorella thermoacetica,55,0,5
Moorella thermoautotrophica,55,0,5
Moraxella atlantae,30,0,3
Moraxella boevrei,37,0,4
Moraxella bovis,30,0,3
Moraxella bovoculi,37,0,4
Moraxella canis,30,0,3
Moraxella caprae,37,0,4
Moraxella equi,30,0,3
Moraxella lacunata,30,1.166666667,3
Moraxella laennata,30,0,3
Moraxella lincolnii,30,0,3
Moraxella nonliquefaciens,30,0.736842105,3
Moraxella osloensis,30,0.7,3
Moraxella porci,37,0,4
Moraxella saccharolytica,30,0,3
Morganella morganii morganii,30,0,3
Morganella morganii sibonii,30,0,3
Morganella psychrotolerans,30,0,3
Moritella abyssi,5,0,1
Moritella japonica,10,0,1
Moritella marina,15,0,2
Moritella profunda,5,0,1
Moritella viscosa,15,0,2
Morococcus cerebrosus,37,0,4
Moryella indoligenes,37,0,4
Mucilaginibacter auburnensis,30,0,3
Mucilaginibacter pineti,30,0,3
Mucilaginibacter soyangensis,25,0,2
Muricauda aquimarina,30,0,3
Muricauda flavescens,30,0,3
Muricauda ruestringensis,25,0,2
Murinocardiopsis flavida,30,0,3
Mycobacterium abscessus abscessus,37,0,4
Mycobacterium abscessus bolletii,30,0,3
Mycobacterium abscessus massiliensis,37,0,4
Mycobacterium aemonae,30,0,3
Mycobacterium africanum,37,0,4
Mycobacterium aichiense,37,0,4
Mycobacterium algericum,37,0,4
Mycobacterium angelicum,30,0,3
Mycobacterium arcueilense,30,0,3
Mycobacterium aromaticivorans,30,0,3
Mycobacterium asiaticum,37,0,4
Mycobacterium aubagnense,30,0,3
Mycobacterium aurum,30,1.75,3
