
epoch,train_loss,valid_loss,accuracy,time
3,1.395473,1.375136,0.330846,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.580707,1.473242,0.207489,01:08
1,1.470221,1.432793,0.294150,01:09
2,1.433344,1.412778,0.308190,01:09
3,1.417520,1.407885,0.311134,01:09
epoch,train_loss,valid_loss,accuracy,time
0,1.585445,1.464204,0.207270,00:22
1,1.458469,1.434976,0.274516,00:22
2,1.421788,1.406716,0.311016,00:22
3,1.410488,1.403852,0.309219,00:22
epoch,train_loss,valid_loss,accuracy,time
0,1.766217,1.566002,0.278032,00:42
1,1.553533,1.466951,0.268466,00:42
2,1.478416,1.444068,0.298049,00:43
3,1.451056,1.439702,0.299527,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.570004,1.440222,0.268416,00:43
1,1.510778,1.468693,0.209160,00:42
2,1.481126,1.458156,0.209160,00:42
3,1.467346,1.453933,0.209160,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.829857,1.619264,0.287553,00:20
1,1.635671,1.501380,0.209320,00:20
2,1.549322,1.481427,0.271990,00:20
3,1.509068,1.474187,0.289293,00:20
epoch,train_loss,valid_loss,accuracy,time
0,1.506862,1.482766,0.287389,01:09
1,1.457013,1.437654,0.209319,01:08
2,1.445744,1.438354,0.207224,01:08
3,1.443973,1.435036,0.207261,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.579839,1.448539,0.251786,00:14
1,1.462290,1.436726,0.247692,00:14
2,1.440100,1.397157,0.323893,00:14
3,1.415597,1.388493,0.330071,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.618662,1.451452,0.293665,00:14
1,1.474811,1.429924,0.276851,00:14
2,1.424195,1.390482,0.331851,00:14
3,1.400551,1.383840,0.333607,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.592643,1.454468,0.297287,00:44
1,1.476605,1.422007,0.304844,00:44
2,1.430525,1.408035,0.313978,00:44
3,1.413908,1.402496,0.316474,00:44
epoch,train_loss,valid_loss,accuracy,time
0,1.690675,1.527847,0.209234,01:08
1,1.546657,1.458848,0.207521,01:07
2,1.486148,1.427012,0.295391,01:08
3,1.457330,1.426276,0.297053,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.535808,1.460782,0.209457,01:09
1,1.441440,1.413243,0.305180,01:10
2,1.410267,1.395960,0.319653,01:09
3,1.396654,1.383326,0.333262,01:10
epoch,train_loss,valid_loss,accuracy,time
0,1.660846,1.519690,0.214583,01:08
1,1.509939,1.470038,0.207235,01:07
2,1.471811,1.462700,0.207224,01:07
3,1.462968,1.453922,0.207224,01:07
epoch,train_loss,valid_loss,accuracy,time
0,1.625452,1.467619,0.209283,00:21
1,1.541695,1.479019,0.209160,00:21
2,1.494725,1.461300,0.209170,00:21
3,1.472376,1.457044,0.209240,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.799348,1.660359,0.213594,00:17
1,1.594634,1.487789,0.223600,00:17
2,1.512862,1.462281,0.265172,00:17
3,1.475708,1.453285,0.302449,00:17
epoch,train_loss,valid_loss,accuracy,time
0,1.553914,1.451590,0.207369,00:21
1,1.478817,1.434850,0.207369,00:21
2,1.456927,1.432270,0.209160,00:21
3,1.448644,1.434847,0.207369,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.622934,1.491729,0.288125,01:08
1,1.558392,1.503782,0.288236,01:08
2,1.521372,1.478612,0.287559,01:07
3,1.502854,1.479190,0.287559,01:07
epoch,train_loss,valid_loss,accuracy,time
0,1.562647,1.448642,0.219809,00:43
1,1.496552,1.440732,0.285783,00:43
2,1.468107,1.439289,0.282322,00:43
3,1.454286,1.438664,0.271193,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.485422,1.426503,0.271156,00:19
1,1.428158,1.416837,0.287150,00:19
2,1.395332,1.365291,0.337766,00:19
3,1.376649,1.361069,0.344413,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.569703,1.442448,0.277761,00:17
1,1.451403,1.397765,0.325152,00:17
2,1.409319,1.378035,0.338906,00:17
3,1.394203,1.373097,0.338913,00:17
epoch,train_loss,valid_loss,accuracy,time
0,1.536209,1.421866,0.306949,00:08
1,1.434009,1.395266,0.321420,00:08
2,1.401516,1.377533,0.334871,00:08
3,1.389105,1.372187,0.338839,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.490475,1.435210,0.242185,00:19
1,1.430340,1.417104,0.269036,00:19
2,1.397616,1.374581,0.334544,00:19
3,1.383606,1.366905,0.341623,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.731325,1.566643,0.209408,00:43
1,1.558083,1.474397,0.245067,00:43
2,1.486143,1.458403,0.234071,00:42
3,1.461352,1.455621,0.241908,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.535652,1.458166,0.207339,00:21
1,1.464869,1.432677,0.209286,00:21
2,1.449080,1.436188,0.207337,00:21
3,1.445230,1.435113,0.207324,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.568519,1.474712,0.215482,01:09
1,1.481903,1.451128,0.207224,01:08
2,1.458743,1.443154,0.209319,01:07
3,1.453137,1.445424,0.209319,01:07
epoch,train_loss,valid_loss,accuracy,time
0,1.536041,1.581492,0.209323,00:43
1,1.455245,1.439440,0.209471,00:43
2,1.438695,1.436172,0.209312,00:43
3,1.435996,1.434299,0.221283,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.500975,1.418039,0.307875,00:08
1,1.409596,1.379007,0.332875,00:08
2,1.383887,1.367381,0.342014,00:08
3,1.373649,1.363474,0.346202,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.526057,1.436656,0.288902,00:15
1,1.436928,1.406014,0.307839,00:15
2,1.401270,1.382575,0.328316,00:15
3,1.385626,1.373325,0.335710,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.475085,1.454939,0.226786,00:08
1,1.406560,1.370519,0.336806,00:08
2,1.377291,1.363467,0.342958,00:08
3,1.366913,1.354898,0.347988,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.623342,1.457468,0.295881,00:08
1,1.479893,1.417053,0.307507,00:08
2,1.435253,1.408205,0.311510,00:08
3,1.419816,1.408411,0.311918,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.812018,1.521663,0.210516,00:20
1,1.633567,1.500077,0.288277,00:20
2,1.559884,1.501206,0.245934,00:20
3,1.524259,1.481391,0.209160,00:20
epoch,train_loss,valid_loss,accuracy,time
0,1.735338,1.504327,0.245508,00:42
1,1.583239,1.470757,0.236479,00:41
2,1.535549,1.495438,0.288277,00:41
3,1.502802,1.470215,0.288277,00:41
epoch,train_loss,valid_loss,accuracy,time
0,1.621201,1.480827,0.296037,00:15
1,1.489497,1.438324,0.288364,00:15
2,1.438236,1.415399,0.306656,00:15
3,1.419913,1.410659,0.309021,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.579658,1.448956,0.239377,00:08
1,1.464188,1.427160,0.258431,00:08
2,1.422880,1.399596,0.312741,00:08
3,1.405735,1.397186,0.313077,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.517609,1.432764,0.278151,00:19
1,1.426013,1.397496,0.314679,00:19
2,1.393825,1.373827,0.336810,00:19
3,1.385321,1.367101,0.341810,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.680669,1.493793,0.291836,00:43
1,1.523077,1.446241,0.270283,00:43
2,1.464140,1.430861,0.286465,00:43
3,1.437334,1.414027,0.308961,00:44
epoch,train_loss,valid_loss,accuracy,time
0,1.470307,1.409734,0.309612,00:15
1,1.397077,1.380406,0.331217,00:15
2,1.373183,1.361567,0.346261,00:15
3,1.364166,1.355612,0.349952,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.545387,1.457173,0.274531,00:44
1,1.445482,1.410310,0.311198,00:44
2,1.414096,1.398448,0.318906,00:44
3,1.404337,1.394676,0.325271,00:44
epoch,train_loss,valid_loss,accuracy,time
0,1.610639,1.442826,0.211411,00:44
1,1.459103,1.429615,0.209319,00:44
2,1.444208,1.431706,0.209319,00:44
3,1.439927,1.434367,0.207196,00:44
epoch,train_loss,valid_loss,accuracy,time
0,1.634602,1.471045,0.226156,00:18
1,1.506533,1.438911,0.242861,00:18
2,1.461548,1.433250,0.240451,00:18
3,1.441666,1.432129,0.245291,00:18
epoch,train_loss,valid_loss,accuracy,time
0,1.642899,1.458946,0.256723,00:17
1,1.497327,1.432543,0.254387,00:17
2,1.450563,1.415590,0.300215,00:17
3,1.428093,1.407715,0.309793,00:17
epoch,train_loss,valid_loss,accuracy,time
0,1.615288,1.460623,0.288055,00:14
1,1.491464,1.445342,0.227410,00:14
2,1.443164,1.403838,0.311893,00:14
3,1.422623,1.403287,0.313014,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.521643,1.443153,0.255770,00:44
1,1.486221,1.448741,0.207337,00:43
2,1.458490,1.437336,0.207337,00:43
3,1.450109,1.435709,0.207337,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.650582,1.482695,0.209266,00:14
1,1.511353,1.435622,0.299209,00:14
2,1.458137,1.416560,0.310309,00:14
3,1.434748,1.416325,0.308574,00:14
epoch,train_loss,valid_loss,accuracy,time
0,1.643740,1.482891,0.289010,01:09
1,1.520623,1.451143,0.232816,01:08
2,1.490928,1.448590,0.207258,01:08
3,1.464722,1.448016,0.222787,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.701167,1.521156,0.287641,01:07
1,1.546832,1.462479,0.209160,01:07
2,1.494641,1.453280,0.209160,01:06
3,1.474733,1.453111,0.209160,01:06
epoch,train_loss,valid_loss,accuracy,time
0,1.568704,1.475506,0.209455,01:09
1,1.483769,1.466399,0.207533,01:08
2,1.461525,1.458831,0.208286,01:08
3,1.455169,1.457390,0.209110,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.618228,1.472275,0.291803,00:43
1,1.617074,1.550606,0.207369,00:43
2,1.556363,1.522416,0.212010,00:43
3,1.528123,1.517378,0.213930,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.541736,1.455096,0.209020,00:43
1,1.479943,1.450557,0.207337,00:42
2,1.454963,1.439797,0.207337,00:42
3,1.447413,1.437499,0.207337,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.639722,1.575469,0.207224,00:21
1,1.522229,1.485912,0.209319,00:21
2,1.483528,1.467953,0.209319,00:21
3,1.471290,1.464482,0.209319,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.456663,1.417807,0.280951,00:15
1,1.396660,1.379319,0.330953,00:15
2,1.380175,1.363413,0.342276,00:15
3,1.371955,1.357197,0.346691,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.532094,1.473785,0.207422,01:09
1,1.463065,1.436200,0.272836,01:09
2,1.441464,1.436804,0.208333,01:09
3,1.432990,1.418297,0.299405,01:10
epoch,train_loss,valid_loss,accuracy,time
0,1.559431,1.452298,0.225725,00:18
1,1.471888,1.428662,0.256648,00:18
2,1.433284,1.398870,0.312937,00:18
3,1.414667,1.396378,0.314539,00:18
epoch,train_loss,valid_loss,accuracy,time
0,1.579167,1.451569,0.305265,00:19
1,1.452133,1.414850,0.314559,00:19
2,1.415950,1.401164,0.323236,00:19
3,1.404839,1.396963,0.327023,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.492420,1.421371,0.298156,00:44
1,1.473868,1.424200,0.288065,00:42
2,1.452938,1.432968,0.209281,00:42
3,1.447169,1.433109,0.207337,00:42
epoch,train_loss,valid_loss,accuracy,time
0,1.815643,1.580374,0.289621,00:07
1,1.599385,1.483026,0.261211,00:07
2,1.515230,1.456882,0.296484,00:07
3,1.479036,1.454201,0.300400,00:07
epoch,train_loss,valid_loss,accuracy,time
0,1.650829,1.556479,0.209253,00:22
1,1.522976,1.462427,0.208652,00:22
2,1.479670,1.451858,0.208010,00:21
3,1.464494,1.450323,0.208717,00:22
epoch,train_loss,valid_loss,accuracy,time
0,1.540575,1.463789,0.214874,01:08
1,1.478670,1.460463,0.209319,01:06
2,1.454394,1.446569,0.209319,01:07
3,1.451330,1.443171,0.209319,01:06
epoch,train_loss,valid_loss,accuracy,time
0,1.689475,1.478518,0.299832,00:43
1,1.548085,1.458898,0.259854,00:42
2,1.488501,1.434404,0.299512,00:42
3,1.458201,1.428171,0.304928,00:43
epoch,train_loss,valid_loss,accuracy,time
0,1.526678,1.465233,0.226892,00:19
1,1.446502,1.410368,0.295171,00:19
2,1.415980,1.388423,0.321539,00:19
3,1.401631,1.382119,0.329091,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.500374,1.471963,0.244414,00:08
1,1.419949,1.385422,0.332914,00:08
2,1.388455,1.371844,0.339282,00:08
3,1.377267,1.364946,0.344631,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.720097,1.502208,0.220727,00:08
1,1.527117,1.423693,0.310699,00:08
2,1.459484,1.418601,0.306975,00:08
