ksize,stride,n_layers,n_hid,drop_mult,wd,moms,emb_sz,bptt,lrate,bs,accuracy
1,1,3,1152,1.0,0.01,(0.98, 0.9),104,100,0.01,512,0.32918843626976013
1,1,3,1152,1.0,0.01,(0.98, 0.9),104,100,0.01,512,0.32918843626976013
1,1,4,576,0.1,0.01,(0.8, 0.7),104,75,0.005,1024,0.2586248219013214
1,1,4,576,0.1,0.01,(0.8, 0.7),104,75,0.005,1024,0.2586248219013214
1,1,3,576,1.0,0.001,(0.98, 0.9),128,100,0.002,512,0.3127870559692383
1,1,3,576,1.0,0.001,(0.98, 0.9),128,100,0.002,512,0.3127870559692383
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,125,0.005,512,0.3235141932964325
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,125,0.005,512,0.3235141932964325
1,1,4,576,0.1,0.001,(0.98, 0.9),104,75,0.01,1024,0.25304338335990906
1,1,4,576,0.1,0.001,(0.98, 0.9),104,75,0.01,1024,0.25304338335990906
1,1,2,576,1.0,0.001,(0.9, 0.8),104,125,0.01,1024,0.3241601586341858
1,1,2,576,1.0,0.001,(0.9, 0.8),104,125,0.01,1024,0.3241601586341858
1,1,4,1152,1.0,0.01,(0.9, 0.8),56,125,0.005,1024,0.2531479597091675
1,1,4,1152,1.0,0.01,(0.9, 0.8),56,125,0.005,1024,0.2531479597091675
1,1,3,1152,0.1,0.001,(0.98, 0.9),128,100,0.002,1024,0.3071943521499634
1,1,3,1152,0.1,0.001,(0.98, 0.9),128,100,0.002,1024,0.3071943521499634
1,1,2,1152,1.0,0.001,(0.98, 0.9),56,75,0.002,1024,0.27842697501182556
1,1,2,1152,1.0,0.001,(0.98, 0.9),56,75,0.002,1024,0.27842697501182556
1,1,2,1152,1.0,0.1,(0.9, 0.8),128,100,0.002,512,0.3050253987312317
1,1,2,1152,1.0,0.1,(0.9, 0.8),128,100,0.002,512,0.3050253987312317
1,1,2,576,0.1,0.01,(0.98, 0.9),104,75,0.002,512,0.32492488622665405
1,1,2,576,0.1,0.01,(0.98, 0.9),104,75,0.002,512,0.32492488622665405
1,1,3,1152,1.0,0.01,(0.8, 0.7),128,100,0.01,512,0.2542172968387604
1,1,3,1152,1.0,0.01,(0.8, 0.7),128,100,0.01,512,0.2542172968387604
1,1,3,576,1.0,0.001,(0.9, 0.8),128,75,0.005,1024,0.3015705347061157
1,1,3,576,1.0,0.001,(0.9, 0.8),128,75,0.005,1024,0.3015705347061157
1,1,4,576,0.1,0.001,(0.8, 0.7),104,125,0.002,512,0.2600659430027008
1,1,4,576,0.1,0.001,(0.8, 0.7),104,125,0.002,512,0.2600659430027008
1,1,4,1152,0.1,0.01,(0.8, 0.7),128,125,0.002,512,0.2534101605415344
1,1,4,1152,0.1,0.01,(0.8, 0.7),128,125,0.002,512,0.2534101605415344
1,1,2,576,1.0,0.001,(0.9, 0.8),128,125,0.002,512,0.3228198289871216
1,1,2,576,1.0,0.001,(0.9, 0.8),128,125,0.002,512,0.3228198289871216
1,1,3,1152,1.0,0.001,(0.98, 0.9),104,100,0.005,512,0.3240371346473694
1,1,3,1152,1.0,0.001,(0.98, 0.9),104,100,0.005,512,0.3240371346473694
1,1,2,1152,0.1,0.1,(0.98, 0.9),104,125,0.002,512,0.32026857137680054
1,1,2,1152,0.1,0.1,(0.98, 0.9),104,125,0.002,512,0.32026857137680054
1,1,2,576,1.0,0.01,(0.9, 0.8),104,75,0.002,512,0.3236037790775299
1,1,2,576,1.0,0.01,(0.9, 0.8),104,75,0.002,512,0.3236037790775299
1,1,2,576,1.0,0.001,(0.8, 0.7),56,75,0.002,512,0.3195803463459015
1,1,2,576,1.0,0.001,(0.8, 0.7),56,75,0.002,512,0.3195803463459015
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,100,0.01,512,0.25355127453804016
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,100,0.01,512,0.25355127453804016
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,100,0.01,1024,0.29938918352127075
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,100,0.01,1024,0.29938918352127075
1,1,2,1152,0.1,0.1,(0.9, 0.8),128,125,0.002,1024,0.2878930866718292
1,1,2,1152,0.1,0.1,(0.9, 0.8),128,125,0.002,1024,0.2878930866718292
1,1,2,576,1.0,0.001,(0.9, 0.8),56,100,0.002,1024,0.2880805730819702
1,1,2,576,1.0,0.001,(0.9, 0.8),56,100,0.002,1024,0.2880805730819702
1,1,2,1152,1.0,0.1,(0.9, 0.8),128,125,0.01,512,0.32456937432289124
1,1,2,1152,1.0,0.1,(0.9, 0.8),128,125,0.01,512,0.32456937432289124
1,1,4,576,0.1,0.001,(0.98, 0.9),56,125,0.01,512,0.0038710939697921276
1,1,4,576,0.1,0.001,(0.98, 0.9),56,125,0.01,512,0.0038710939697921276
1,1,4,1152,1.0,0.01,(0.8, 0.7),128,100,0.005,1024,0.2670918107032776
1,1,4,1152,1.0,0.01,(0.8, 0.7),128,100,0.005,1024,0.2670918107032776
1,1,4,1152,0.1,0.01,(0.9, 0.8),104,75,0.005,1024,0.25309497117996216
1,1,4,1152,0.1,0.01,(0.9, 0.8),104,75,0.005,1024,0.25309497117996216
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,75,0.002,1024,0.31933844089508057
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,75,0.002,1024,0.31933844089508057
1,1,4,576,0.1,0.01,(0.8, 0.7),56,100,0.002,512,0.2934262752532959
1,1,4,576,0.1,0.01,(0.8, 0.7),56,100,0.002,512,0.2934262752532959
1,1,4,1152,1.0,0.01,(0.98, 0.9),56,75,0.005,1024,0.3155854642391205
1,1,4,1152,1.0,0.01,(0.98, 0.9),56,75,0.005,1024,0.3155854642391205
1,1,4,576,1.0,0.1,(0.9, 0.8),128,125,0.01,1024,0.25358057022094727
1,1,4,576,1.0,0.1,(0.9, 0.8),128,125,0.01,1024,0.25358057022094727
1,1,2,1152,1.0,0.001,(0.9, 0.8),104,100,0.01,512,0.3272992968559265
1,1,2,1152,1.0,0.001,(0.9, 0.8),104,100,0.01,512,0.3272992968559265
1,1,3,1152,0.1,0.001,(0.8, 0.7),128,75,0.01,512,0.0038601767737418413
1,1,3,1152,0.1,0.001,(0.8, 0.7),128,75,0.01,512,0.0038601767737418413
1,1,3,576,0.1,0.001,(0.8, 0.7),128,100,0.002,1024,0.2662055790424347
1,1,3,576,0.1,0.001,(0.8, 0.7),128,100,0.002,1024,0.2662055790424347
1,1,2,576,0.1,0.1,(0.98, 0.9),56,75,0.01,1024,0.29667919874191284
1,1,2,576,0.1,0.1,(0.98, 0.9),56,75,0.01,1024,0.29667919874191284
1,1,3,1152,0.1,0.001,(0.9, 0.8),56,100,0.002,512,0.2803637683391571
1,1,3,1152,0.1,0.001,(0.9, 0.8),56,100,0.002,512,0.2803637683391571
1,1,3,576,0.1,0.1,(0.9, 0.8),104,100,0.002,1024,0.28025293350219727
1,1,3,576,0.1,0.1,(0.9, 0.8),104,100,0.002,1024,0.28025293350219727
1,1,3,576,0.1,0.001,(0.98, 0.9),56,75,0.002,1024,0.3049924969673157
1,1,3,576,0.1,0.001,(0.98, 0.9),56,75,0.002,1024,0.3049924969673157
1,1,3,576,1.0,0.01,(0.98, 0.9),128,75,0.002,1024,0.28786060214042664
1,1,3,576,1.0,0.01,(0.98, 0.9),128,75,0.002,1024,0.28786060214042664
1,1,4,576,0.1,0.1,(0.9, 0.8),56,100,0.002,512,0.2966572344303131
1,1,4,576,0.1,0.1,(0.9, 0.8),56,100,0.002,512,0.2966572344303131
1,1,3,576,0.1,0.01,(0.9, 0.8),56,100,0.01,1024,0.25661715865135193
1,1,3,576,0.1,0.01,(0.9, 0.8),56,100,0.01,1024,0.25661715865135193
1,1,4,576,1.0,0.1,(0.9, 0.8),128,125,0.002,512,0.29727593064308167
1,1,4,576,1.0,0.1,(0.9, 0.8),128,125,0.002,512,0.29727593064308167
1,1,4,1152,1.0,0.001,(0.98, 0.9),56,75,0.005,512,0.2535046339035034
1,1,4,1152,1.0,0.001,(0.98, 0.9),56,75,0.005,512,0.2535046339035034
1,1,2,576,0.1,0.001,(0.98, 0.9),104,125,0.01,1024,0.301259309053421
1,1,2,576,0.1,0.001,(0.98, 0.9),104,125,0.01,1024,0.301259309053421
1,1,2,1152,0.1,0.01,(0.8, 0.7),104,125,0.005,1024,0.29010841250419617
1,1,2,1152,0.1,0.01,(0.8, 0.7),104,125,0.005,1024,0.29010841250419617
1,1,3,576,0.1,0.001,(0.9, 0.8),104,125,0.01,512,0.31999659538269043
1,1,3,576,0.1,0.001,(0.9, 0.8),104,125,0.01,512,0.31999659538269043
1,1,3,576,0.1,0.001,(0.9, 0.8),56,125,0.002,512,0.2977031171321869
1,1,3,576,0.1,0.001,(0.9, 0.8),56,125,0.002,512,0.2977031171321869
1,1,3,1152,0.1,0.001,(0.9, 0.8),56,100,0.01,1024,0.2531508803367615
1,1,3,1152,0.1,0.001,(0.9, 0.8),56,100,0.01,1024,0.2531508803367615
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,125,0.005,1024,0.2514316439628601
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,125,0.005,1024,0.2514316439628601
1,1,3,1152,0.1,0.001,(0.8, 0.7),56,100,0.005,512,0.26454442739486694
1,1,3,1152,0.1,0.001,(0.8, 0.7),56,100,0.005,512,0.26454442739486694
1,1,4,576,1.0,0.1,(0.9, 0.8),104,75,0.002,512,0.29946014285087585
1,1,4,576,1.0,0.1,(0.9, 0.8),104,75,0.002,512,0.29946014285087585
1,1,3,1152,1.0,0.01,(0.8, 0.7),128,75,0.005,512,0.2535046339035034
1,1,3,1152,1.0,0.01,(0.8, 0.7),128,75,0.005,512,0.2535046339035034
1,1,2,1152,1.0,0.001,(0.9, 0.8),104,125,0.002,512,0.3192778527736664
1,1,2,1152,1.0,0.001,(0.9, 0.8),104,125,0.002,512,0.3192778527736664
1,1,4,1152,0.1,0.001,(0.98, 0.9),56,75,0.005,512,0.2530714273452759
1,1,4,1152,0.1,0.001,(0.98, 0.9),56,75,0.005,512,0.2530714273452759
1,1,3,576,0.1,0.001,(0.98, 0.9),56,125,0.002,512,0.28345802426338196
1,1,3,576,0.1,0.001,(0.98, 0.9),56,125,0.002,512,0.28345802426338196
1,1,4,576,1.0,0.001,(0.98, 0.9),128,100,0.01,1024,0.00383642571978271
1,1,4,576,1.0,0.001,(0.98, 0.9),128,100,0.01,1024,0.00383642571978271
1,1,3,576,0.1,0.1,(0.9, 0.8),128,125,0.01,1024,0.29518312215805054
1,1,3,576,0.1,0.1,(0.9, 0.8),128,125,0.01,1024,0.29518312215805054
1,1,3,576,1.0,0.1,(0.98, 0.9),104,125,0.01,1024,0.28398633003234863
1,1,3,576,1.0,0.1,(0.98, 0.9),104,125,0.01,1024,0.28398633003234863
1,1,2,576,0.1,0.01,(0.9, 0.8),56,100,0.01,1024,0.317393034696579
1,1,2,576,0.1,0.01,(0.9, 0.8),56,100,0.01,1024,0.317393034696579
1,1,2,1152,1.0,0.001,(0.8, 0.7),104,100,0.01,512,0.32703903317451477
1,1,2,1152,1.0,0.001,(0.8, 0.7),104,100,0.01,512,0.32703903317451477
1,1,2,1152,0.1,0.001,(0.8, 0.7),104,100,0.002,1024,0.3073510527610779
1,1,2,1152,0.1,0.001,(0.8, 0.7),104,100,0.002,1024,0.3073510527610779
1,1,4,576,0.1,0.001,(0.98, 0.9),56,100,0.005,512,0.25691112875938416
1,1,4,576,0.1,0.001,(0.98, 0.9),56,100,0.005,512,0.25691112875938416
1,1,3,576,0.1,0.01,(0.8, 0.7),128,125,0.005,1024,0.25370022654533386
1,1,3,576,0.1,0.01,(0.8, 0.7),128,125,0.005,1024,0.25370022654533386
1,1,4,1152,1.0,0.01,(0.8, 0.7),56,100,0.01,512,0.25355127453804016
1,1,4,1152,1.0,0.01,(0.8, 0.7),56,100,0.01,512,0.25355127453804016
1,1,3,576,1.0,0.1,(0.98, 0.9),128,75,0.005,1024,0.28883564472198486
1,1,3,576,1.0,0.1,(0.98, 0.9),128,75,0.005,1024,0.28883564472198486
1,1,4,1152,1.0,0.01,(0.98, 0.9),128,125,0.01,1024,0.24244435131549835
1,1,4,1152,1.0,0.01,(0.98, 0.9),128,125,0.01,1024,0.24244435131549835
1,1,3,576,1.0,0.01,(0.8, 0.7),128,125,0.002,512,0.31626564264297485
1,1,3,576,1.0,0.01,(0.8, 0.7),128,125,0.002,512,0.31626564264297485
1,1,2,576,1.0,0.001,(0.98, 0.9),104,75,0.002,1024,0.32060596346855164
1,1,2,576,1.0,0.001,(0.98, 0.9),104,75,0.002,1024,0.32060596346855164
1,1,4,576,0.1,0.01,(0.9, 0.8),104,75,0.01,1024,0.25307291746139526
1,1,4,576,0.1,0.01,(0.9, 0.8),104,75,0.01,1024,0.25307291746139526
1,1,3,576,1.0,0.001,(0.8, 0.7),56,75,0.002,512,0.3127654194831848
1,1,3,576,1.0,0.001,(0.8, 0.7),56,75,0.002,512,0.3127654194831848
1,1,3,576,1.0,0.1,(0.9, 0.8),56,100,0.01,1024,0.2839375138282776
1,1,3,576,1.0,0.1,(0.9, 0.8),56,100,0.01,1024,0.2839375138282776
1,1,2,1152,1.0,0.001,(0.98, 0.9),56,100,0.002,1024,0.28349512815475464
1,1,2,1152,1.0,0.001,(0.98, 0.9),56,100,0.002,1024,0.28349512815475464
1,1,3,576,0.1,0.001,(0.8, 0.7),56,75,0.002,1024,0.3040274381637573
1,1,3,576,0.1,0.001,(0.8, 0.7),56,75,0.002,1024,0.3040274381637573
1,1,2,1152,0.1,0.01,(0.8, 0.7),128,100,0.01,1024,0.00383642571978271
1,1,2,1152,0.1,0.01,(0.8, 0.7),128,100,0.01,1024,0.00383642571978271
1,1,2,1152,0.1,0.01,(0.8, 0.7),56,100,0.002,512,0.3044770359992981
1,1,2,1152,0.1,0.01,(0.8, 0.7),56,100,0.002,512,0.3044770359992981
1,1,2,576,1.0,0.1,(0.9, 0.8),56,100,0.005,512,0.32057175040245056
1,1,2,576,1.0,0.1,(0.9, 0.8),56,100,0.005,512,0.32057175040245056
1,1,3,576,0.1,0.001,(0.98, 0.9),56,75,0.005,1024,0.304230272769928
1,1,3,576,0.1,0.001,(0.98, 0.9),56,75,0.005,1024,0.304230272769928
1,1,2,576,1.0,0.001,(0.9, 0.8),128,75,0.002,512,0.3257041275501251
1,1,2,576,1.0,0.001,(0.9, 0.8),128,75,0.002,512,0.3257041275501251
1,1,2,576,1.0,0.1,(0.9, 0.8),104,100,0.002,1024,0.3099614083766937
1,1,2,576,1.0,0.1,(0.9, 0.8),104,100,0.002,1024,0.3099614083766937
1,1,3,576,1.0,0.01,(0.9, 0.8),128,75,0.002,512,0.3201136887073517
1,1,3,576,1.0,0.01,(0.9, 0.8),128,75,0.002,512,0.3201136887073517
1,1,2,576,0.1,0.001,(0.9, 0.8),56,100,0.005,1024,0.2827841639518738
1,1,2,576,0.1,0.001,(0.9, 0.8),56,100,0.005,1024,0.2827841639518738
1,1,2,576,1.0,0.001,(0.9, 0.8),104,75,0.01,512,0.33798474073410034
1,1,2,576,1.0,0.001,(0.9, 0.8),104,75,0.01,512,0.33798474073410034
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,125,0.002,1024,0.288988322019577
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,125,0.002,1024,0.288988322019577
1,1,2,576,0.1,0.1,(0.8, 0.7),104,75,0.005,1024,0.31394684314727783
1,1,2,576,0.1,0.1,(0.8, 0.7),104,75,0.005,1024,0.31394684314727783
1,1,3,576,0.1,0.01,(0.98, 0.9),128,100,0.005,1024,0.253166526556015
1,1,3,576,0.1,0.01,(0.98, 0.9),128,100,0.005,1024,0.253166526556015
1,1,2,576,1.0,0.1,(0.98, 0.9),104,100,0.005,512,0.32576608657836914
1,1,2,576,1.0,0.1,(0.98, 0.9),104,100,0.005,512,0.32576608657836914
1,1,3,576,0.1,0.001,(0.9, 0.8),128,75,0.01,1024,0.31982421875
1,1,3,576,0.1,0.001,(0.9, 0.8),128,75,0.01,1024,0.31982421875
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,125,0.005,512,0.29368412494659424
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,125,0.005,512,0.29368412494659424
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,125,0.005,1024,0.312436044216156
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,125,0.005,1024,0.312436044216156
1,1,2,576,1.0,0.001,(0.9, 0.8),128,100,0.01,1024,0.3228691518306732
1,1,2,576,1.0,0.001,(0.9, 0.8),128,100,0.01,1024,0.3228691518306732
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,75,0.01,512,0.25308844447135925
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,75,0.01,512,0.25308844447135925
1,1,2,1152,0.1,0.1,(0.98, 0.9),128,100,0.005,1024,0.29542481899261475
1,1,2,1152,0.1,0.1,(0.98, 0.9),128,100,0.005,1024,0.29542481899261475
1,1,4,1152,1.0,0.01,(0.98, 0.9),56,100,0.002,1024,0.2928427457809448
1,1,4,1152,1.0,0.01,(0.98, 0.9),56,100,0.002,1024,0.2928427457809448
1,1,4,576,1.0,0.1,(0.8, 0.7),104,100,0.01,1024,0.25358057022094727
1,1,4,576,1.0,0.1,(0.8, 0.7),104,100,0.01,1024,0.25358057022094727
1,1,3,1152,0.1,0.1,(0.9, 0.8),56,100,0.002,1024,0.28945115208625793
1,1,3,1152,0.1,0.1,(0.9, 0.8),56,100,0.002,1024,0.28945115208625793
1,1,3,1152,0.1,0.1,(0.9, 0.8),104,100,0.005,512,0.2531752586364746
1,1,3,1152,0.1,0.1,(0.9, 0.8),104,100,0.005,512,0.2531752586364746
1,1,3,1152,1.0,0.001,(0.98, 0.9),104,75,0.01,1024,0.2567087411880493
1,1,3,1152,1.0,0.001,(0.98, 0.9),104,75,0.01,1024,0.2567087411880493
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,75,0.01,512,0.3228705823421478
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,75,0.01,512,0.3228705823421478
1,1,3,576,1.0,0.1,(0.98, 0.9),56,100,0.01,512,0.3177451193332672
1,1,3,576,1.0,0.1,(0.98, 0.9),56,100,0.01,512,0.3177451193332672
1,1,3,576,0.1,0.01,(0.8, 0.7),56,100,0.002,1024,0.25718846917152405
1,1,3,576,0.1,0.01,(0.8, 0.7),56,100,0.002,1024,0.25718846917152405
1,1,4,576,1.0,0.01,(0.98, 0.9),56,125,0.002,1024,0.2564394474029541
1,1,4,576,1.0,0.01,(0.98, 0.9),56,125,0.002,1024,0.2564394474029541
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,125,0.01,512,0.3289179801940918
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,125,0.01,512,0.3289179801940918
1,1,3,1152,0.1,0.01,(0.9, 0.8),104,100,0.002,512,0.3190600275993347
1,1,3,1152,0.1,0.01,(0.9, 0.8),104,100,0.002,512,0.3190600275993347
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,125,0.005,1024,0.2533217966556549
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,125,0.005,1024,0.2533217966556549
1,1,3,1152,1.0,0.1,(0.8, 0.7),128,125,0.01,1024,0.25315237045288086
1,1,3,1152,1.0,0.1,(0.8, 0.7),128,125,0.01,1024,0.25315237045288086
1,1,4,576,1.0,0.1,(0.9, 0.8),128,100,0.005,512,0.003871093736961484
1,1,4,576,1.0,0.1,(0.9, 0.8),128,100,0.005,512,0.003871093736961484
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,100,0.005,512,0.2530844211578369
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,100,0.005,512,0.2530844211578369
1,1,2,1152,1.0,0.1,(0.9, 0.8),56,75,0.01,1024,0.31500551104545593
1,1,2,1152,1.0,0.1,(0.9, 0.8),56,75,0.01,1024,0.31500551104545593
1,1,2,576,0.1,0.1,(0.98, 0.9),128,75,0.005,1024,0.31359121203422546
1,1,2,576,0.1,0.1,(0.98, 0.9),128,75,0.005,1024,0.31359121203422546
1,1,3,576,1.0,0.01,(0.98, 0.9),104,100,0.002,1024,0.29786229133605957
1,1,3,576,1.0,0.01,(0.98, 0.9),104,100,0.002,1024,0.29786229133605957
1,1,3,1152,1.0,0.001,(0.98, 0.9),56,75,0.01,1024,0.259501188993454
1,1,3,1152,1.0,0.001,(0.98, 0.9),56,75,0.01,1024,0.259501188993454
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,125,0.002,512,0.25324609875679016
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,125,0.002,512,0.25324609875679016
1,1,4,576,0.1,0.1,(0.98, 0.9),128,75,0.01,512,0.3045673072338104
1,1,4,576,0.1,0.1,(0.98, 0.9),128,75,0.01,512,0.3045673072338104
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,100,0.01,512,0.32863765954971313
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,100,0.01,512,0.32863765954971313
1,1,2,576,1.0,0.001,(0.8, 0.7),128,75,0.002,1024,0.31871697306632996
1,1,2,576,1.0,0.001,(0.8, 0.7),128,75,0.002,1024,0.31871697306632996
1,1,4,576,1.0,0.1,(0.9, 0.8),56,75,0.002,512,0.29872697591781616
1,1,4,576,1.0,0.1,(0.9, 0.8),56,75,0.002,512,0.29872697591781616
1,1,2,576,1.0,0.001,(0.9, 0.8),56,100,0.005,1024,0.29985642433166504
1,1,2,576,1.0,0.001,(0.9, 0.8),56,100,0.005,1024,0.29985642433166504
1,1,2,576,0.1,0.01,(0.98, 0.9),56,100,0.005,1024,0.2914047837257385
1,1,2,576,0.1,0.01,(0.98, 0.9),56,100,0.005,1024,0.2914047837257385
1,1,4,576,0.1,0.001,(0.9, 0.8),56,125,0.002,1024,0.29240041971206665
1,1,4,576,0.1,0.001,(0.9, 0.8),56,125,0.002,1024,0.29240041971206665
1,1,4,576,1.0,0.1,(0.9, 0.8),128,125,0.01,512,0.3136899471282959
1,1,4,576,1.0,0.1,(0.9, 0.8),128,125,0.01,512,0.3136899471282959
1,1,3,1152,1.0,0.001,(0.98, 0.9),104,125,0.002,1024,0.29661574959754944
1,1,3,1152,1.0,0.001,(0.98, 0.9),104,125,0.002,1024,0.29661574959754944
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,100,0.01,1024,0.27827590703964233
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,100,0.01,1024,0.27827590703964233
1,1,4,1152,0.1,0.001,(0.8, 0.7),104,125,0.01,512,0.25355130434036255
1,1,4,1152,0.1,0.001,(0.8, 0.7),104,125,0.01,512,0.25355130434036255
1,1,4,576,1.0,0.001,(0.98, 0.9),56,100,0.01,1024,0.278574675321579
1,1,4,576,1.0,0.001,(0.98, 0.9),56,100,0.01,1024,0.278574675321579
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,512,0.2531660199165344
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,512,0.2531660199165344
1,1,3,1152,1.0,0.01,(0.9, 0.8),128,75,0.002,1024,0.3153325617313385
1,1,3,1152,1.0,0.01,(0.9, 0.8),128,75,0.002,1024,0.3153325617313385
1,1,3,576,1.0,0.01,(0.9, 0.8),128,75,0.005,1024,0.2812430262565613
1,1,3,576,1.0,0.01,(0.9, 0.8),128,75,0.005,1024,0.2812430262565613
1,1,2,576,0.1,0.1,(0.98, 0.9),104,75,0.002,512,0.32676583528518677
1,1,2,576,0.1,0.1,(0.98, 0.9),104,75,0.002,512,0.32676583528518677
1,1,4,576,1.0,0.01,(0.98, 0.9),128,75,0.005,512,0.25308844447135925
1,1,4,576,1.0,0.01,(0.98, 0.9),128,75,0.005,512,0.25308844447135925
1,1,3,576,1.0,0.001,(0.98, 0.9),56,125,0.005,1024,0.268730491399765
1,1,3,576,1.0,0.001,(0.98, 0.9),56,125,0.005,1024,0.268730491399765
1,1,4,576,0.1,0.1,(0.98, 0.9),128,100,0.002,1024,0.256539523601532
1,1,4,576,0.1,0.1,(0.98, 0.9),128,100,0.002,1024,0.256539523601532
1,1,3,576,1.0,0.1,(0.98, 0.9),56,100,0.002,1024,0.29750630259513855
1,1,3,576,1.0,0.1,(0.98, 0.9),56,100,0.002,1024,0.29750630259513855
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,125,0.002,512,0.32343459129333496
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,125,0.002,512,0.32343459129333496
1,1,4,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,512,0.30571192502975464
1,1,4,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,512,0.30571192502975464
1,1,2,576,0.1,0.1,(0.9, 0.8),128,100,0.01,1024,0.30830711126327515
1,1,2,576,0.1,0.1,(0.9, 0.8),128,100,0.01,1024,0.30830711126327515
1,1,3,576,1.0,0.001,(0.98, 0.9),56,125,0.005,512,0.3160942494869232
1,1,3,576,1.0,0.001,(0.98, 0.9),56,125,0.005,512,0.3160942494869232
1,1,2,1152,0.1,0.01,(0.98, 0.9),56,100,0.01,1024,0.25358057022094727
1,1,2,1152,0.1,0.01,(0.98, 0.9),56,100,0.01,1024,0.25358057022094727
1,1,3,1152,0.1,0.1,(0.9, 0.8),104,75,0.005,1024,0.25349563360214233
1,1,3,1152,0.1,0.1,(0.9, 0.8),104,75,0.005,1024,0.25349563360214233
1,1,2,576,0.1,0.01,(0.98, 0.9),128,125,0.002,1024,0.30579590797424316
1,1,2,576,0.1,0.01,(0.98, 0.9),128,125,0.002,1024,0.30579590797424316
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,125,0.01,1024,0.25315091013908386
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,125,0.01,1024,0.25315091013908386
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,75,0.01,1024,0.30428585410118103
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,75,0.01,1024,0.30428585410118103
1,1,2,576,1.0,0.001,(0.8, 0.7),56,100,0.01,512,0.32616111636161804
1,1,2,576,1.0,0.001,(0.8, 0.7),56,100,0.01,512,0.32616111636161804
1,1,2,1152,1.0,0.1,(0.8, 0.7),128,100,0.01,512,0.2819135785102844
1,1,2,1152,1.0,0.1,(0.8, 0.7),128,100,0.01,512,0.2819135785102844
1,1,2,1152,1.0,0.1,(0.98, 0.9),104,75,0.005,1024,0.30392026901245117
1,1,2,1152,1.0,0.1,(0.98, 0.9),104,75,0.005,1024,0.30392026901245117
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,75,0.01,512,0.3250766396522522
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,75,0.01,512,0.3250766396522522
1,1,3,576,1.0,0.01,(0.8, 0.7),104,100,0.01,512,0.25352686643600464
1,1,3,576,1.0,0.01,(0.8, 0.7),104,100,0.01,512,0.25352686643600464
1,1,2,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,512,0.3287036120891571
1,1,2,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,512,0.3287036120891571
1,1,3,1152,1.0,0.1,(0.9, 0.8),128,100,0.005,512,0.2531664967536926
1,1,3,1152,1.0,0.1,(0.9, 0.8),128,100,0.005,512,0.2531664967536926
1,1,4,576,1.0,0.1,(0.8, 0.7),104,125,0.01,512,0.25355228781700134
1,1,4,576,1.0,0.1,(0.8, 0.7),104,125,0.01,512,0.25355228781700134
1,1,3,576,1.0,0.1,(0.98, 0.9),128,100,0.002,512,0.3120678663253784
1,1,3,576,1.0,0.1,(0.98, 0.9),128,100,0.002,512,0.3120678663253784
1,1,4,1152,1.0,0.01,(0.8, 0.7),128,75,0.01,1024,0.25349563360214233
