ksize,stride,n_layers,n_hid,drop_mult,wd,moms,emb_sz,bptt,lrate,bs,accuracy
1,1,2,1152,0.1,0.1,(0.9, 0.8),128,100,0.002,512,0.34356337785720825
1,1,3,576,1.0,0.01,(0.98, 0.9),56,100,0.01,1024,0.2991581857204437
1,1,4,576,1.0,0.001,(0.9, 0.8),56,100,0.005,1024,0.20734766125679016
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,100,0.005,512,0.20722439885139465
1,1,4,1152,1.0,0.01,(0.8, 0.7),104,125,0.005,512,0.20928128063678741
1,1,4,576,0.1,0.001,(0.8, 0.7),104,100,0.005,1024,0.20722460746765137
1,1,2,576,1.0,0.01,(0.8, 0.7),104,125,0.01,1024,0.3107265830039978
1,1,2,1152,0.1,0.001,(0.98, 0.9),56,75,0.005,512,0.34832897782325745
1,1,2,576,0.1,0.1,(0.8, 0.7),128,125,0.01,512,0.34369197487831116
1,1,4,1152,1.0,0.01,(0.98, 0.9),128,125,0.005,1024,0.20916017889976501
1,1,4,1152,0.1,0.1,(0.98, 0.9),128,75,0.005,1024,0.2142469733953476
1,1,3,1152,1.0,0.1,(0.9, 0.8),56,100,0.01,1024,0.20916016399860382
1,1,2,1152,1.0,0.01,(0.9, 0.8),56,75,0.005,1024,0.31123045086860657
1,1,4,576,0.1,0.001,(0.8, 0.7),128,125,0.005,512,0.2997902035713196
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,75,0.01,1024,0.3382855951786041
1,1,2,576,1.0,0.1,(0.8, 0.7),104,125,0.005,512,0.33257147669792175
1,1,2,576,0.1,0.001,(0.9, 0.8),128,125,0.01,1024,0.31077539920806885
1,1,3,1152,1.0,0.1,(0.98, 0.9),104,75,0.01,512,0.34681427478790283
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,100,0.002,1024,0.30574414134025574
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,75,0.005,1024,0.3221006691455841
1,1,2,1152,0.1,0.1,(0.9, 0.8),104,125,0.002,512,0.3217991292476654
1,1,4,576,1.0,0.01,(0.9, 0.8),56,100,0.002,512,0.29989367723464966
1,1,3,576,1.0,0.1,(0.98, 0.9),56,75,0.01,1024,0.31242838501930237
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,125,0.002,1024,0.3004082441329956
1,1,4,1152,1.0,0.1,(0.9, 0.8),104,125,0.002,1024,0.21852539479732513
1,1,2,576,0.1,0.01,(0.9, 0.8),56,100,0.005,1024,0.3118339478969574
1,1,3,576,0.1,0.1,(0.98, 0.9),128,75,0.005,1024,0.3063085973262787
1,1,2,576,0.1,0.1,(0.9, 0.8),56,100,0.002,1024,0.3065410256385803
1,1,2,1152,1.0,0.001,(0.8, 0.7),56,100,0.002,512,0.3157031238079071
1,1,2,1152,0.1,0.1,(0.8, 0.7),128,125,0.01,1024,0.3197871148586273
1,1,3,1152,1.0,0.001,(0.8, 0.7),56,100,0.002,1024,0.27406445145606995
1,1,2,576,0.1,0.001,(0.98, 0.9),128,100,0.01,1024,0.3328613340854645
1,1,4,576,1.0,0.001,(0.98, 0.9),104,75,0.002,512,0.31563588976860046
1,1,4,576,0.1,0.001,(0.8, 0.7),56,100,0.005,1024,0.20911328494548798
1,1,2,1152,1.0,0.1,(0.9, 0.8),128,100,0.002,1024,0.3146992325782776
1,1,3,576,0.1,0.1,(0.98, 0.9),56,125,0.002,512,0.3057009279727936
1,1,4,1152,1.0,0.001,(0.98, 0.9),104,100,0.002,1024,0.28370895981788635
1,1,4,576,0.1,0.001,(0.8, 0.7),104,125,0.002,1024,0.30091601610183716
1,1,2,576,0.1,0.01,(0.8, 0.7),128,100,0.002,512,0.32164275646209717
1,1,3,576,0.1,0.1,(0.9, 0.8),128,100,0.005,1024,0.3117108941078186
1,1,4,576,1.0,0.1,(0.98, 0.9),104,100,0.002,1024,0.29390037059783936
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,125,0.002,512,0.28806474804878235
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,125,0.002,1024,0.30723634362220764
1,1,4,576,1.0,0.1,(0.98, 0.9),104,75,0.01,512,0.3435264825820923
1,1,3,576,1.0,0.01,(0.9, 0.8),128,125,0.002,1024,0.3094101846218109
1,1,4,1152,1.0,0.01,(0.98, 0.9),128,75,0.002,1024,0.30706164240837097
1,1,3,1152,1.0,0.01,(0.9, 0.8),104,75,0.005,1024,0.26691189408302307
1,1,3,1152,0.1,0.1,(0.8, 0.7),128,125,0.01,1024,0.20916017889976501
1,1,2,576,1.0,0.1,(0.98, 0.9),56,100,0.01,1024,0.3111953139305115
1,1,3,576,1.0,0.1,(0.98, 0.9),128,125,0.002,512,0.3115491271018982
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,75,0.005,512,0.24411673843860626
1,1,2,1152,0.1,0.1,(0.8, 0.7),56,100,0.002,512,0.3172178864479065
1,1,3,1152,0.1,0.1,(0.8, 0.7),104,100,0.005,1024,0.306884765625
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,75,0.002,1024,0.3096223771572113
1,1,4,576,1.0,0.001,(0.8, 0.7),104,125,0.002,512,0.29979467391967773
1,1,4,1152,0.1,0.1,(0.98, 0.9),56,75,0.002,512,0.20932073891162872
1,1,4,1152,0.1,0.1,(0.8, 0.7),104,75,0.01,512,0.209314227104187
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,125,0.01,1024,0.2073691487312317
1,1,2,1152,1.0,0.001,(0.8, 0.7),56,75,0.005,1024,0.3060959279537201
1,1,3,576,0.1,0.001,(0.8, 0.7),128,75,0.01,1024,0.33579209446907043
1,1,3,1152,0.1,0.001,(0.8, 0.7),104,100,0.005,512,0.34350040555000305
1,1,3,576,0.1,0.1,(0.98, 0.9),104,75,0.005,1024,0.3344097137451172
1,1,4,1152,0.1,0.01,(0.9, 0.8),128,75,0.01,512,0.20931857824325562
1,1,4,576,0.1,0.001,(0.98, 0.9),56,100,0.005,512,0.20939886569976807
1,1,3,576,1.0,0.01,(0.9, 0.8),104,100,0.01,1024,0.30421680212020874
1,1,3,576,0.1,0.1,(0.8, 0.7),128,100,0.01,1024,0.24233202636241913
1,1,2,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,512,0.3231315016746521
1,1,3,1152,1.0,0.1,(0.9, 0.8),128,75,0.01,512,0.3497178554534912
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,75,0.01,1024,0.34074437618255615
1,1,3,576,0.1,0.01,(0.98, 0.9),128,100,0.01,512,0.34653425216674805
1,1,4,1152,1.0,0.01,(0.8, 0.7),104,125,0.005,1024,0.24407422542572021
1,1,4,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,1024,0.31883591413497925
1,1,2,576,1.0,0.01,(0.8, 0.7),104,100,0.002,1024,0.3067929744720459
1,1,3,1152,1.0,0.01,(0.98, 0.9),56,75,0.01,1024,0.3282356858253479
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,125,0.005,512,0.20928128063678741
1,1,2,576,0.1,0.01,(0.8, 0.7),104,100,0.002,1024,0.3107812702655792
1,1,4,576,1.0,0.01,(0.98, 0.9),104,75,0.005,1024,0.20759981870651245
1,1,3,1152,1.0,0.001,(0.9, 0.8),128,100,0.01,512,0.22046005725860596
1,1,3,1152,0.1,0.001,(0.9, 0.8),104,125,0.005,512,0.2093973457813263
1,1,3,1152,1.0,0.1,(0.98, 0.9),56,75,0.002,1024,0.2982986271381378
1,1,3,1152,0.1,0.01,(0.8, 0.7),56,125,0.01,1024,0.20737110078334808
1,1,2,576,0.1,0.001,(0.98, 0.9),128,75,0.01,1024,0.32257160544395447
1,1,2,1152,0.1,0.1,(0.9, 0.8),104,100,0.01,512,0.3471050262451172
1,1,2,576,1.0,0.1,(0.9, 0.8),104,125,0.01,1024,0.3114902377128601
1,1,2,1152,1.0,0.1,(0.8, 0.7),104,100,0.002,512,0.31587454676628113
1,1,4,576,0.1,0.01,(0.8, 0.7),56,75,0.01,512,0.20721356570720673
1,1,2,1152,1.0,0.1,(0.8, 0.7),128,125,0.005,1024,0.3115254044532776
1,1,4,576,0.1,0.01,(0.98, 0.9),128,75,0.005,512,0.3479231894016266
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,75,0.002,1024,0.3171744644641876
1,1,4,576,1.0,0.01,(0.9, 0.8),56,125,0.002,512,0.29736384749412537
1,1,3,576,1.0,0.1,(0.9, 0.8),56,125,0.002,1024,0.28044530749320984
1,1,3,576,0.1,0.1,(0.98, 0.9),104,100,0.01,1024,0.2975742220878601
1,1,3,576,1.0,0.01,(0.9, 0.8),104,100,0.005,512,0.33731767535209656
1,1,3,576,0.1,0.1,(0.9, 0.8),104,100,0.002,512,0.3175325393676758
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,100,0.002,1024,0.3123827874660492
1,1,3,576,1.0,0.1,(0.8, 0.7),104,75,0.01,1024,0.30438801646232605
1,1,4,576,1.0,0.001,(0.9, 0.8),128,100,0.002,512,0.3063693344593048
1,1,3,576,0.1,0.01,(0.9, 0.8),104,100,0.005,512,0.21080945432186127
1,1,3,576,0.1,0.001,(0.98, 0.9),128,125,0.005,512,0.3449375033378601
1,1,4,576,0.1,0.001,(0.8, 0.7),128,125,0.005,512,0.33670538663864136
1,1,2,1152,1.0,0.01,(0.9, 0.8),104,100,0.01,1024,0.31823045015335083
1,1,4,576,0.1,0.1,(0.9, 0.8),128,125,0.01,1024,0.2073691487312317
1,1,4,576,0.1,0.01,(0.98, 0.9),56,75,0.002,1024,0.2993641495704651
1,1,4,1152,0.1,0.001,(0.98, 0.9),56,100,0.01,1024,0.2073691338300705
1,1,2,576,1.0,0.1,(0.98, 0.9),56,75,0.005,1024,0.3060091435909271
1,1,3,576,0.1,0.001,(0.98, 0.9),56,75,0.005,1024,0.310668408870697
1,1,4,576,1.0,0.1,(0.98, 0.9),56,75,0.01,512,0.3255208432674408
1,1,4,1152,1.0,0.001,(0.8, 0.7),56,125,0.01,512,0.20733705163002014
1,1,3,576,0.1,0.1,(0.9, 0.8),128,75,0.005,512,0.3507009744644165
1,1,2,1152,1.0,0.1,(0.98, 0.9),104,125,0.01,1024,0.3169472813606262
1,1,4,576,0.1,0.01,(0.8, 0.7),128,100,0.005,512,0.20722439885139465
1,1,2,576,0.1,0.01,(0.8, 0.7),104,100,0.005,1024,0.31130465865135193
1,1,2,1152,0.1,0.1,(0.98, 0.9),104,100,0.01,512,0.34009334444999695
1,1,4,1152,1.0,0.001,(0.98, 0.9),104,125,0.005,1024,0.3130136728286743
1,1,2,1152,1.0,0.001,(0.98, 0.9),128,100,0.005,512,0.3407682180404663
1,1,4,1152,1.0,0.1,(0.9, 0.8),128,100,0.01,512,0.20931856334209442
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,75,0.005,1024,0.21041667461395264
1,1,3,576,1.0,0.1,(0.98, 0.9),104,100,0.01,1024,0.3099062442779541
1,1,2,1152,1.0,0.01,(0.8, 0.7),56,125,0.005,1024,0.3023320436477661
1,1,2,576,0.1,0.01,(0.9, 0.8),104,125,0.01,1024,0.30866798758506775
1,1,4,576,0.1,0.01,(0.98, 0.9),56,125,0.01,1024,0.21506056189537048
1,1,2,1152,0.1,0.1,(0.98, 0.9),128,125,0.002,512,0.32152679562568665
1,1,3,576,1.0,0.01,(0.9, 0.8),104,75,0.005,512,0.346032977104187
1,1,3,1152,0.1,0.001,(0.9, 0.8),56,125,0.002,512,0.3017745614051819
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,125,0.01,512,0.3369375169277191
1,1,3,576,0.1,0.1,(0.9, 0.8),56,100,0.01,512,0.30026474595069885
1,1,4,1152,0.1,0.001,(0.98, 0.9),56,75,0.002,1024,0.3060395121574402
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,100,0.01,1024,0.20928318798542023
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,100,0.01,512,0.34383898973464966
1,1,2,1152,0.1,0.1,(0.98, 0.9),128,100,0.01,1024,0.3257558345794678
1,1,3,1152,0.1,0.1,(0.9, 0.8),104,100,0.002,512,0.3385394811630249
1,1,2,1152,1.0,0.001,(0.8, 0.7),56,75,0.005,512,0.34165146946907043
1,1,4,576,1.0,0.1,(0.8, 0.7),128,75,0.01,1024,0.20743274688720703
1,1,3,1152,1.0,0.01,(0.8, 0.7),128,125,0.002,512,0.315033495426178
1,1,3,576,0.1,0.001,(0.8, 0.7),128,100,0.002,512,0.33682507276535034
1,1,4,576,1.0,0.01,(0.9, 0.8),56,100,0.005,1024,0.2871406078338623
1,1,2,576,1.0,0.1,(0.9, 0.8),56,75,0.005,1024,0.3108311593532562
1,1,2,576,0.1,0.001,(0.8, 0.7),104,100,0.01,1024,0.3085078299045563
1,1,4,576,1.0,0.01,(0.8, 0.7),104,75,0.01,1024,0.20743274688720703
1,1,3,1152,0.1,0.1,(0.9, 0.8),104,75,0.005,512,0.20722438395023346
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,512,0.20722439885139465
1,1,4,576,0.1,0.01,(0.9, 0.8),56,125,0.002,512,0.3006964325904846
1,1,4,1152,0.1,0.1,(0.9, 0.8),56,100,0.01,512,0.20722439885139465
1,1,4,576,0.1,0.01,(0.8, 0.7),104,125,0.002,1024,0.281244158744812
1,1,4,1152,0.1,0.001,(0.8, 0.7),56,75,0.01,1024,0.20938368141651154
1,1,3,1152,0.1,0.001,(0.98, 0.9),104,75,0.01,1024,0.3352169990539551
1,1,3,576,1.0,0.001,(0.9, 0.8),128,100,0.002,1024,0.30846482515335083
1,1,4,576,0.1,0.1,(0.98, 0.9),56,75,0.005,512,0.30304470658302307
1,1,4,576,1.0,0.01,(0.9, 0.8),104,100,0.005,512,0.20965060591697693
1,1,3,576,1.0,0.001,(0.98, 0.9),128,125,0.002,512,0.3104219138622284
1,1,2,576,1.0,0.01,(0.9, 0.8),128,100,0.01,512,0.34317705035209656
1,1,2,576,1.0,0.1,(0.98, 0.9),56,100,0.005,1024,0.3049902319908142
1,1,2,1152,1.0,0.01,(0.98, 0.9),56,100,0.01,512,0.33649957180023193
1,1,4,1152,1.0,0.1,(0.8, 0.7),104,100,0.005,512,0.20723089575767517
1,1,3,576,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.3085663914680481
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,125,0.002,1024,0.31028124690055847
1,1,3,576,1.0,0.001,(0.98, 0.9),128,75,0.005,1024,0.3112586736679077
1,1,3,1152,1.0,0.001,(0.98, 0.9),128,100,0.002,512,0.32267358899116516
1,1,4,576,0.1,0.01,(0.98, 0.9),128,75,0.002,1024,0.30900827050209045
1,1,3,1152,1.0,0.1,(0.8, 0.7),128,100,0.002,1024,0.23034179210662842
1,1,3,1152,0.1,0.01,(0.9, 0.8),128,75,0.002,512,0.3487304747104645
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,75,0.01,512,0.20722438395023346
1,1,2,1152,0.1,0.001,(0.9, 0.8),128,75,0.002,1024,0.3183550536632538
1,1,3,576,0.1,0.001,(0.9, 0.8),104,75,0.005,512,0.3507552146911621
1,1,3,576,1.0,0.001,(0.8, 0.7),104,125,0.01,1024,0.20725977420806885
1,1,4,1152,0.1,0.1,(0.9, 0.8),104,100,0.01,1024,0.20916016399860382
1,1,4,576,1.0,0.001,(0.9, 0.8),104,125,0.002,1024,0.2992812693119049
1,1,4,1152,1.0,0.01,(0.9, 0.8),56,100,0.005,512,0.20940536260604858
1,1,4,576,1.0,0.001,(0.8, 0.7),56,100,0.01,1024,0.20916016399860382
1,1,3,1152,1.0,0.01,(0.9, 0.8),104,75,0.005,1024,0.3167816698551178
1,1,2,576,0.1,0.01,(0.9, 0.8),128,100,0.002,1024,0.31135934591293335
1,1,4,1152,1.0,0.1,(0.9, 0.8),128,125,0.005,512,0.20733705163002014
1,1,2,1152,1.0,0.1,(0.8, 0.7),56,125,0.002,512,0.312727689743042
1,1,4,1152,0.1,0.001,(0.9, 0.8),128,125,0.002,512,0.20753125846385956
1,1,2,576,1.0,0.1,(0.9, 0.8),128,100,0.005,512,0.34053167700767517
1,1,2,576,0.1,0.001,(0.9, 0.8),128,125,0.005,1024,0.2984062433242798
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,75,0.01,512,0.34306642413139343
1,1,2,576,0.1,0.1,(0.8, 0.7),128,75,0.002,1024,0.3193229138851166
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,100,0.002,512,0.31105032563209534
1,1,4,576,1.0,0.001,(0.98, 0.9),104,100,0.002,512,0.30753687024116516
1,1,4,576,0.1,0.01,(0.98, 0.9),104,100,0.01,512,0.20722439885139465
1,1,4,576,1.0,0.001,(0.8, 0.7),128,100,0.002,512,0.3067925274372101
1,1,3,1152,0.1,0.01,(0.98, 0.9),104,125,0.005,1024,0.27469924092292786
1,1,2,1152,0.1,0.1,(0.9, 0.8),104,100,0.002,1024,0.31032222509384155
1,1,2,1152,0.1,0.1,(0.98, 0.9),56,100,0.01,1024,0.2994062304496765
1,1,3,1152,1.0,0.01,(0.8, 0.7),104,125,0.002,1024,0.3039512038230896
1,1,2,576,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.29395705461502075
1,1,4,1152,1.0,0.001,(0.9, 0.8),56,75,0.005,512,0.20722438395023346
1,1,3,576,0.1,0.1,(0.8, 0.7),128,75,0.01,512,0.20722438395023346
1,1,4,576,0.1,0.001,(0.9, 0.8),104,125,0.005,1024,0.2073691487312317
1,1,3,1152,0.1,0.1,(0.98, 0.9),128,100,0.005,1024,0.214662104845047
1,1,3,1152,0.1,0.001,(0.8, 0.7),128,75,0.005,512,0.20931857824325562
1,1,3,1152,1.0,0.1,(0.9, 0.8),56,125,0.01,512,0.21489287912845612
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,125,0.01,1024,0.30686914920806885
1,1,3,576,1.0,0.001,(0.98, 0.9),128,100,0.005,1024,0.30524805188179016
1,1,3,576,0.1,0.001,(0.98, 0.9),128,75,0.01,1024,0.3408854007720947
1,1,4,576,1.0,0.1,(0.98, 0.9),128,75,0.002,1024,0.30389973521232605
1,1,2,576,0.1,0.001,(0.8, 0.7),56,100,0.01,512,0.3435286283493042
1,1,4,576,1.0,0.01,(0.98, 0.9),128,75,0.002,1024,0.30345702171325684
1,1,2,1152,1.0,0.001,(0.8, 0.7),128,125,0.002,512,0.3163124918937683
1,1,4,1152,0.1,0.001,(0.8, 0.7),56,75,0.01,512,0.20722441375255585
1,1,3,1152,1.0,0.1,(0.8, 0.7),56,75,0.002,1024,0.30601128935813904
1,1,3,576,0.1,0.001,(0.98, 0.9),56,100,0.002,512,0.3148784339427948
1,1,3,576,0.1,0.1,(0.8, 0.7),104,100,0.01,512,0.20722439885139465
1,1,2,576,0.1,0.1,(0.98, 0.9),56,100,0.01,1024,0.3050273358821869
1,1,2,576,0.1,0.1,(0.8, 0.7),56,75,0.005,1024,0.29126954078674316
1,1,2,576,0.1,0.001,(0.98, 0.9),128,100,0.01,512,0.3476518988609314
1,1,3,1152,1.0,0.01,(0.9, 0.8),128,125,0.002,1024,0.3056914210319519
1,1,4,1152,1.0,0.01,(0.9, 0.8),104,100,0.005,1024,0.2073691338300705
1,1,3,1152,0.1,0.1,(0.98, 0.9),104,75,0.002,512,0.34789279103279114
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,75,0.01,512,0.20832031965255737
1,1,4,576,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.20753514766693115
1,1,4,1152,0.1,0.1,(0.98, 0.9),128,75,0.002,512,0.34757378697395325
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,125,0.005,1024,0.20942579209804535
1,1,2,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,512,0.3444465696811676
1,1,2,576,1.0,0.001,(0.8, 0.7),104,125,0.005,512,0.33391740918159485
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,75,0.002,1024,0.3333984315395355
1,1,2,576,1.0,0.001,(0.98, 0.9),56,100,0.002,512,0.3104817867279053
1,1,4,1152,1.0,0.01,(0.98, 0.9),128,125,0.002,512,0.22649778425693512
1,1,4,1152,0.1,0.01,(0.8, 0.7),128,125,0.002,1024,0.24819141626358032
1,1,4,1152,1.0,0.01,(0.9, 0.8),128,75,0.005,1024,0.21085287630558014
1,1,4,576,0.1,0.001,(0.9, 0.8),56,75,0.01,512,0.33895182609558105
1,1,4,1152,1.0,0.1,(0.98, 0.9),128,100,0.005,1024,0.2073691338300705
1,1,4,576,1.0,0.001,(0.98, 0.9),56,100,0.002,1024,0.29227930307388306
1,1,2,1152,1.0,0.001,(0.9, 0.8),128,75,0.005,512,0.34562504291534424
1,1,3,1152,0.1,0.1,(0.8, 0.7),128,75,0.002,512,0.20722006261348724
1,1,3,576,1.0,0.01,(0.98, 0.9),128,125,0.005,1024,0.2935488522052765
1,1,4,576,1.0,0.01,(0.9, 0.8),104,75,0.01,512,0.20722438395023346
1,1,2,576,0.1,0.001,(0.8, 0.7),104,100,0.005,1024,0.3136601448059082
1,1,2,1152,1.0,0.001,(0.8, 0.7),128,75,0.005,512,0.3470746576786041
1,1,3,576,0.1,0.001,(0.8, 0.7),104,125,0.005,512,0.32419419288635254
1,1,4,1152,0.1,0.01,(0.8, 0.7),128,75,0.01,1024,0.20717231929302216
1,1,4,576,0.1,0.01,(0.98, 0.9),128,75,0.005,1024,0.29750433564186096
1,1,3,1152,0.1,0.1,(0.9, 0.8),128,75,0.005,1024,0.2290538102388382
1,1,2,576,0.1,0.001,(0.98, 0.9),128,100,0.01,512,0.3474327325820923
1,1,4,576,1.0,0.001,(0.98, 0.9),128,125,0.002,512,0.29825669527053833
1,1,3,576,0.1,0.001,(0.9, 0.8),104,100,0.005,1024,0.3326191306114197
1,1,3,576,0.1,0.001,(0.98, 0.9),104,100,0.005,1024,0.3101484477519989
1,1,3,1152,0.1,0.01,(0.98, 0.9),128,75,0.005,1024,0.33770832419395447
1,1,4,1152,0.1,0.01,(0.9, 0.8),104,75,0.002,1024,0.3147895038127899
1,1,4,1152,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.20916016399860382
1,1,3,576,0.1,0.001,(0.98, 0.9),56,100,0.01,1024,0.20915624499320984
1,1,4,1152,1.0,0.1,(0.8, 0.7),56,125,0.005,512,0.20928128063678741
1,1,2,1152,0.1,0.001,(0.98, 0.9),128,125,0.005,512,0.3249084949493408
1,1,4,576,0.1,0.01,(0.8, 0.7),104,125,0.002,1024,0.3032539188861847
1,1,4,576,0.1,0.01,(0.9, 0.8),128,125,0.01,1024,0.20916017889976501
1,1,2,576,0.1,0.1,(0.9, 0.8),128,75,0.01,512,0.3479275405406952
1,1,2,576,1.0,0.01,(0.98, 0.9),104,125,0.01,512,0.3311495780944824
1,1,4,576,0.1,0.1,(0.8, 0.7),56,75,0.005,1024,0.20743274688720703
1,1,3,1152,0.1,0.1,(0.98, 0.9),128,125,0.01,1024,0.20927344262599945
1,1,4,1152,0.1,0.01,(0.8, 0.7),56,125,0.005,512,0.2072991132736206
1,1,4,576,0.1,0.001,(0.98, 0.9),104,100,0.005,512,0.20722439885139465
1,1,2,1152,1.0,0.1,(0.98, 0.9),56,125,0.002,1024,0.3074316680431366
1,1,3,1152,0.1,0.001,(0.8, 0.7),56,125,0.002,512,0.3226986527442932
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,100,0.002,512,0.20927949249744415
1,1,3,576,0.1,0.1,(0.8, 0.7),128,75,0.005,1024,0.32740235328674316
1,1,4,1152,0.1,0.01,(0.9, 0.8),104,125,0.002,1024,0.2413281351327896
1,1,3,576,1.0,0.01,(0.8, 0.7),128,75,0.002,512,0.33731332421302795
1,1,4,1152,1.0,0.01,(0.8, 0.7),56,100,0.01,1024,0.20916016399860382
1,1,2,1152,0.1,0.01,(0.9, 0.8),56,75,0.002,1024,0.26338323950767517
1,1,3,1152,0.1,0.001,(0.98, 0.9),104,75,0.002,512,0.34799912571907043
1,1,3,1152,1.0,0.001,(0.9, 0.8),128,75,0.01,1024,0.21084199845790863
1,1,3,576,0.1,0.001,(0.98, 0.9),56,75,0.005,1024,0.3244379460811615
1,1,2,1152,0.1,0.1,(0.8, 0.7),56,125,0.01,1024,0.25590819120407104
1,1,4,1152,1.0,0.001,(0.98, 0.9),104,100,0.01,1024,0.20723243057727814
1,1,3,576,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.30766209959983826
1,1,2,1152,1.0,0.001,(0.8, 0.7),104,100,0.005,512,0.34029948711395264
1,1,3,576,1.0,0.001,(0.8, 0.7),56,125,0.01,512,0.20928128063678741
1,1,3,1152,0.1,0.001,(0.8, 0.7),56,75,0.005,512,0.2086046189069748
1,1,3,1152,1.0,0.001,(0.98, 0.9),128,125,0.005,512,0.33456918597221375
1,1,4,1152,1.0,0.001,(0.9, 0.8),56,100,0.005,1024,0.20916016399860382
1,1,4,1152,0.1,0.01,(0.9, 0.8),128,75,0.005,512,0.23987849056720734
1,1,2,1152,0.1,0.1,(0.8, 0.7),56,125,0.002,512,0.30919644236564636
1,1,2,576,0.1,0.01,(0.9, 0.8),128,75,0.005,1024,0.33786022663116455
1,1,3,576,0.1,0.001,(0.9, 0.8),56,125,0.01,1024,0.2073691487312317
1,1,2,576,0.1,0.01,(0.8, 0.7),104,100,0.005,512,0.3424392640590668
1,1,3,576,1.0,0.01,(0.98, 0.9),104,125,0.002,1024,0.30225586891174316
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,100,0.005,512,0.296857625246048
1,1,2,1152,0.1,0.01,(0.98, 0.9),56,100,0.01,512,0.3387066125869751
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,100,0.01,512,0.342176616191864
1,1,3,576,0.1,0.01,(0.9, 0.8),128,125,0.005,1024,0.22547267377376556
1,1,2,576,0.1,0.1,(0.9, 0.8),56,125,0.005,512,0.31212949752807617
1,1,4,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,512,0.33497610688209534
1,1,3,576,0.1,0.01,(0.98, 0.9),56,75,0.01,1024,0.2592404782772064
1,1,2,1152,1.0,0.001,(0.9, 0.8),104,75,0.01,1024,0.32420575618743896
1,1,4,1152,1.0,0.1,(0.98, 0.9),56,75,0.01,1024,0.20956380665302277
1,1,2,576,1.0,0.1,(0.8, 0.7),56,100,0.002,1024,0.2993554472923279
1,1,4,576,0.1,0.1,(0.8, 0.7),104,100,0.002,1024,0.30385154485702515
1,1,3,1152,1.0,0.001,(0.8, 0.7),128,125,0.002,512,0.31760936975479126
1,1,3,1152,1.0,0.01,(0.9, 0.8),128,100,0.002,1024,0.30753710865974426
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,75,0.005,512,0.34422528743743896
1,1,4,576,0.1,0.001,(0.9, 0.8),104,100,0.005,1024,0.2161874771118164
1,1,3,576,1.0,0.001,(0.8, 0.7),104,125,0.002,1024,0.30338671803474426
1,1,2,1152,0.1,0.001,(0.98, 0.9),104,100,0.01,1024,0.3083867132663727
1,1,3,576,1.0,0.1,(0.98, 0.9),104,100,0.002,1024,0.30619725584983826
1,1,2,576,1.0,0.1,(0.98, 0.9),128,125,0.002,512,0.31053122878074646
1,1,3,576,0.1,0.001,(0.9, 0.8),104,125,0.01,512,0.20718304812908173
1,1,2,576,0.1,0.1,(0.98, 0.9),104,75,0.01,512,0.3491232693195343
1,1,2,576,1.0,0.1,(0.98, 0.9),56,125,0.005,1024,0.2831953465938568
1,1,3,576,0.1,0.01,(0.98, 0.9),128,125,0.01,1024,0.2084648460149765
1,1,2,1152,0.1,0.1,(0.8, 0.7),56,75,0.002,1024,0.3082074820995331
1,1,2,576,1.0,0.01,(0.98, 0.9),56,100,0.002,512,0.3064778745174408
1,1,4,576,0.1,0.1,(0.9, 0.8),128,125,0.005,512,0.20912054181098938
