,t-SNE1,t-SNE2,metaseek_env_package
4384,-8.539227,1.233349,soil
4385,3.2004395,0.33099052,soil
4386,-5.8763657,-5.9311566,soil
4387,-11.060597,1.515078,soil
4388,-7.800382,2.3622537,soil
4389,8.396406,2.7096353,soil
4390,4.708029,8.028788,soil
4391,3.6102335,10.693193,soil
4392,-0.94696635,-5.3834696,soil
4393,-4.2741857,-2.2666974,soil
4394,0.70641756,5.498135,soil
4395,0.017279629,-4.0805626,soil
4396,-6.890921,1.5482275,soil
4397,0.70302486,-3.2756586,soil
4398,-3.718399,5.9605556,soil
4399,3.6216304,10.71579,soil
4400,3.5990987,10.670545,soil
4401,-2.8772826,-6.163432,soil
4402,-7.240072,2.036086,soil
4403,3.6020796,10.675681,soil
4404,3.4800754,10.443167,soil
4405,-1.4521263,-2.5763457,soil
4406,-2.2924614,-6.316345,soil
4407,-7.730468,2.5245066,soil
4408,5.754376,-5.697951,soil
4409,1.2263083,-4.538158,soil
4410,0.1738413,0.19960862,soil
4411,4.0464864,2.0443797,soil
4412,-6.569866,-6.9657574,soil
4413,-10.568192,1.2897085,soil
4414,-3.7893662,6.1676726,soil
4415,4.4882517,-2.983858,soil
4416,-4.79214,6.460734,soil
4417,0.44505093,-3.6003313,soil
4418,-10.822588,1.1459383,soil
4419,-7.5553036,2.2142215,soil
4420,-8.520338,3.6833973,soil
4421,2.3369572,6.0026493,soil
4422,-7.777941,-4.818393,soil
4423,-6.9978876,-5.30633,soil
4424,-7.648729,-2.5512278,soil
4425,0.08040229,-2.2295218,soil
4426,3.6114995,10.693371,soil
4427,7.3411736,-1.9961983,soil
4428,5.0618143,-2.197569,soil
4429,1.7185885,-3.4151115,soil
4430,5.9542336,-0.54733604,soil
4431,-7.4329305,1.8286824,soil
4432,1.3866383,6.1902623,soil
4433,-2.4619944,-4.8758163,soil
4434,4.6092463,7.092728,soil
4435,-6.569794,-6.469914,soil
4436,-4.2856936,6.313835,soil
4437,2.8986268,4.0053782,soil
4438,-4.2264757,-2.419702,soil
4439,-4.2341504,6.024747,soil
4440,5.604222,-6.033186,soil
4441,1.1624274,6.134769,soil
4442,-4.5780187,6.4734545,soil
4443,5.387664,6.4301724,soil
4444,3.0962381,-1.9376482,soil
4445,7.6467333,1.9670023,soil
4446,-3.8279066,6.228589,soil
4447,-4.7527685,6.4576917,soil
4448,-0.13131975,-0.4799389,soil
4449,8.607111,-2.4227378,soil
4450,-5.2699914,-2.9968815,soil
4451,6.7896714,-6.0254197,soil
4452,-8.411166,2.3073614,soil
4453,6.092848,-4.8880835,soil
4454,5.4224486,-4.9665027,soil
4455,-2.3130698,-5.1415334,soil
4456,-5.871989,-5.8520164,soil
4457,-1.8028448,-1.7559463,soil
4458,-1.0251945,-2.2422786,soil
4459,-2.8893843,-6.678824,soil
4460,-1.855924,0.8585636,soil
4461,-10.222526,2.0796025,soil
4462,1.5551119,5.543463,soil
4463,5.317759,-0.9844948,soil
4464,-4.927952,6.795611,soil
4465,-6.775513,-1.9930463,soil
4466,6.754824,-1.8622057,soil
4467,5.70814,-2.8766048,soil
4468,2.6987634,0.79623425,soil
4469,8.162234,1.6659231,soil
4470,2.9233937,-1.0129356,soil
4471,-1.921399,0.7489646,soil
4472,3.5891943,10.651302,soil
4473,-2.0202436,-1.6665862,soil
4474,-10.750893,1.7509019,soil
4475,6.226968,-6.2495937,soil
4476,-5.146763,-2.3064766,soil
4477,6.674297,-0.422452,soil
4478,-1.8366894,-7.2580957,soil
4479,-7.633498,2.7781427,soil
4480,5.1333227,-2.0421636,soil
4481,-9.695434,2.3465495,soil
4482,-8.810047,2.6342297,soil
4483,-10.750028,1.5044632,soil
4484,3.5821853,10.634987,soil
4485,-7.316955,-6.4723415,soil
4486,-8.559527,2.102499,soil
4487,-0.043431997,-2.2355535,soil
4488,-4.466909,-1.7099793,soil
4489,3.6097267,10.689357,soil
4490,-8.944498,3.0831397,soil
4491,8.0525255,-2.0235977,soil
4492,6.456686,-5.6937323,soil
4493,2.8149927,4.992834,soil
4494,-1.4311783,-3.1324384,soil
4495,0.034446426,-0.5732526,soil
4496,8.092021,2.4504573,soil
4497,-1.1718049,-1.5945643,soil
4498,0.8919464,10.087073,soil
4499,-6.6472187,-1.629726,soil
4500,-8.421696,-1.0581968,soil
4501,9.1091175,2.8874886,soil
4502,5.8646307,-5.562286,soil
4503,-11.070004,1.4364626,soil
4504,-5.0984445,-2.5728054,soil
4505,4.842887,-4.85201,soil
4506,3.5541973,10.572164,soil
4507,2.8759022,0.19583665,soil
4508,-1.1735444,-6.068114,soil
4509,-1.6962786,-1.856392,soil
4510,-4.9426136,6.5983863,soil
4511,-6.6223903,-5.7383666,soil
4512,9.034266,2.500991,soil
4513,5.6064744,-5.3175654,soil
4514,8.761574,2.6567702,soil
4515,-3.2505498,5.8040323,soil
4516,1.7458228,-4.8999286,soil
4517,8.276443,-1.995961,soil
4518,8.051218,1.2990394,soil
4519,-8.44907,2.9206913,soil
4520,-2.1808872,-6.698482,soil
4521,-3.8898392,6.1478972,soil
4522,-6.7266297,-6.978502,soil
4523,-10.324863,1.618345,soil
4524,-0.9953796,3.290199,soil
4525,-2.5227017,-4.71259,soil
4526,7.3785534,-6.3909245,soil
4527,-6.65341,-6.488444,soil
4528,8.680808,3.2371824,soil
4529,6.187363,-4.9199896,soil
4530,-6.175023,-6.7384167,soil
4531,-4.0078974,-4.2539177,soil
4532,-1.8410802,0.7912016,soil
4533,8.026763,3.6081963,soil
4534,-6.947911,-5.6422696,soil
4535,3.6182427,10.711583,soil
4536,-10.645183,1.7535672,soil
4537,0.6161601,-3.9272108,soil
4538,-1.9269195,-6.5966635,soil
4539,-4.4883046,-2.817255,soil
4540,-10.579705,1.9050556,soil
4541,-10.648678,1.7060136,soil
4542,5.8564014,6.318473,soil
4543,-8.384104,-4.560884,soil
4544,-4.573224,-1.5524215,soil
4545,5.1593213,-2.66996,soil
4546,3.003214,5.379373,soil
4547,3.1191854,-1.5091543,soil
4548,-7.7840166,1.870054,soil
4549,-4.147487,6.3387423,soil
4550,-6.6754365,-6.2355347,soil
4551,-4.0308924,0.9435291,soil
4552,0.8798263,-2.7282367,soil
4553,8.740616,3.338734,soil
4554,-8.754817,1.1521263,soil
4555,7.211603,-2.0154648,soil
4556,8.741724,-1.9486499,soil
4557,4.5352287,7.927486,soil
4558,1.5080997,1.4309502,soil
4559,-0.19185922,1.1342357,soil
4560,-3.5066962,-0.51478535,soil
4561,-4.143242,6.280154,soil
4562,4.9127636,-2.293289,soil
4563,7.013959,-6.1071763,soil
4564,3.240972,-1.1874485,soil
4565,-6.0984893,-5.082022,soil
4566,-6.3518305,-0.75671726,soil
4567,-11.245174,0.9907569,soil
4568,-11.1354685,0.89311916,soil
4569,-3.421925,-5.642217,soil
4570,-3.4660523,-0.16731913,soil
4571,3.5938075,6.9590154,soil
4572,1.380675,0.47615623,soil
4573,-5.807797,-0.27699578,soil
4574,2.9826217,0.048363,soil
4575,1.9156079,7.145059,soil
4576,-1.4843178,4.6736193,soil
4577,1.895543,5.0447903,soil
4578,4.7065673,-4.529647,soil
4579,0.6029066,-4.11613,soil
4580,3.4855356,10.456333,soil
4581,-0.4481637,-2.3194914,soil
4582,-3.936548,8.054435,soil
4583,7.696325,3.7364464,soil
4584,5.463355,5.2372284,soil
4585,3.6043973,10.679158,soil
4586,-8.006428,2.4138753,soil
4587,5.820686,-4.742658,soil
4588,-2.78949,-5.735763,soil
4589,0.62794906,-2.7739053,soil
4590,-1.878813,0.6866708,soil
4591,-3.4956906,-0.42546955,soil
4592,5.5229936,-2.6033428,soil
4593,-2.7538087,-5.5651464,soil
4594,-9.16631,3.0492473,soil
4595,1.3207915,-4.1103363,soil
4596,-3.056081,-5.2317924,soil
4597,2.9871304,7.4205623,soil
4598,-7.1818047,-3.8970237,soil
4599,-1.5710009,-6.1308227,soil
4600,6.322345,-0.95570457,soil
4601,-10.232799,1.4852445,soil
4602,-4.18291,6.139752,soil
4603,1.005766,9.906035,soil
4604,-10.592384,1.8043615,soil
4605,4.441773,7.938572,soil
4606,3.6134887,10.69529,soil
4607,-0.58499515,-3.5890224,soil
4608,-8.813489,-2.7531843,soil
4609,-5.216649,-2.4230218,soil
4610,3.3275971,-1.2193929,soil
4611,0.8421435,10.168843,soil
4612,-10.442973,1.8856319,soil
4613,5.5237894,-5.689403,soil
4614,-6.261403,-6.4034758,soil
4615,3.1905954,4.448191,soil
4616,6.339732,-5.6122355,soil
4617,5.3702116,-5.2207527,soil
4618,-4.429613,6.2866726,soil
4619,-7.351813,1.5855446,soil
4620,-6.7820964,-5.122127,soil
4621,-3.3531032,-0.2582289,soil
4622,-8.382346,3.2096212,soil
4623,6.421906,-1.3671583,soil
4624,-6.7301936,3.6784742,soil
4625,5.989626,-1.0720327,soil
4626,0.50330454,-2.4530573,soil
4627,-5.53804,-0.21497758,soil
4628,-10.630496,1.877329,soil
4629,-4.3725963,6.3875284,soil
4630,-4.9694257,7.0194106,soil
4631,-3.0624828,-6.774611,soil
4632,-4.627433,6.427477,soil
4633,6.7886286,6.343747,soil
4634,-4.157174,6.1618385,soil
4635,-8.260729,1.6122091,soil
4636,5.9012847,-6.2436867,soil
4637,-7.126264,-6.0056067,soil
4638,-1.4928924,-1.903435,soil
4639,-2.9633505,-7.3553095,soil
4640,5.4569187,-4.960082,soil
4641,-4.126158,-2.9714005,soil
4642,3.5686393,5.9483094,soil
4643,-3.5454721,5.8353667,soil
4644,5.956591,-0.63172835,soil
4645,-0.36234316,-2.784465,soil
4646,7.8384185,-4.906372,soil
4647,-5.046226,-3.3955545,soil
4648,-10.60932,1.9196424,soil
4649,-1.4403448,-6.87137,soil
4650,5.790303,-5.5835605,soil
4651,1.2182527,6.770529,soil
4652,-1.6940464,1.4643415,soil
4653,-1.0747164,3.1569142,soil
4654,8.392485,-2.8692164,soil
4655,5.080402,-4.468197,soil
4656,-1.0416877,-2.3752708,soil
4657,-1.3077385,-6.686704,soil
4658,-8.581446,3.20713,soil
4659,-3.4224658,-0.37507692,soil
4660,-7.910394,2.5104918,soil
4661,-8.484885,3.1423209,soil
4662,3.5686517,6.174054,soil
4663,-4.6990433,6.412315,soil
4664,3.5022812,10.480938,soil
4665,-1.2014571,-3.1281385,soil
4666,-3.7380066,-0.26464742,soil
4667,9.000495,-1.2184815,soil
4668,5.9389024,-0.738087,soil
4669,0.6295705,2.9975896,soil
4670,4.6771517,5.8818684,soil
4671,3.2501512,5.9651666,soil
4672,-5.7195554,-5.603285,soil
4673,-7.375257,-6.404024,soil
4674,-6.284902,-7.401418,soil
4675,3.6200337,10.714881,soil
4676,-9.685041,1.6162996,soil
4677,3.2718933,0.22398275,soil
4678,-2.2469995,-7.1111755,soil
4679,-8.323374,2.3716307,soil
4680,0.685712,5.198849,soil
4681,-6.776341,-5.7278867,soil
4682,0.24174042,0.2995222,soil
4683,-7.6843033,-4.957943,soil
4684,-4.8775535,6.5587645,soil
4685,1.3791907,-3.2814233,soil
4686,-0.32347354,-2.5777996,soil
4687,6.9251285,-6.1844425,soil
4688,9.1942835,-1.4040947,soil
4689,-6.3596797,-0.7299583,soil
4690,-1.8289086,-4.4397564,soil
4691,-5.060822,6.9265885,soil
4692,8.404265,3.1192384,soil
4693,4.899574,-2.5422573,soil
4694,-2.2368712,-6.2842207,soil
4695,-11.111147,0.73751974,soil
4696,3.6038003,10.677883,soil
4697,-5.315696,-2.2743106,soil
4698,-8.409284,2.4771059,soil
4699,4.3210015,-2.435544,soil
4700,6.8626924,-5.133914,soil
4701,-7.2181435,-6.725677,soil
4702,-4.873987,6.5907164,soil
4703,-7.500817,2.1508417,soil
4704,-2.2201617,-6.304527,soil
4705,-4.8108635,6.6123962,soil
4706,-0.2590996,-3.7069077,soil
4707,-1.7069094,-8.242188,soil
4708,-2.9130964,1.6265525,soil
4709,-2.0660288,-1.769356,soil
4710,3.4895434,10.458779,soil
4711,2.8942983,-0.90633357,soil
4712,6.0261455,-1.9691873,soil
4713,0.8197162,-3.5199049,soil
4714,-6.649602,1.5242953,soil
4715,-6.634376,-5.9381757,soil
4716,5.98015,-2.724065,soil
4717,9.418498,2.2625184,soil
4718,8.126566,1.3127922,soil
4719,-1.3208028,-5.9133415,soil
4720,0.06798699,0.61192423,soil
4721,-5.741381,-4.779716,soil
4722,-4.1240706,6.125976,soil
4723,7.721944,-1.0500002,soil
4724,-7.930695,-5.0632243,soil
4725,-6.940617,-6.5307574,soil
4726,-7.7091804,-5.138323,soil
4727,3.597371,10.663271,soil
4728,6.570043,-5.8362217,soil
4729,6.1792483,-6.0578136,soil
4730,-7.824486,-4.655018,soil
4731,-4.800063,6.4932866,soil
4732,-1.8931599,-5.9566393,soil
4733,-1.4250268,-2.0275712,soil
4734,-3.7930741,5.9371724,soil
4735,5.212136,-0.36999205,soil
4736,-2.1189811,-6.9179835,soil
4737,-10.875657,1.2233247,soil
4738,-1.0799437,3.210136,soil
4739,-7.7642164,2.7106977,soil
4740,-8.96205,1.0808247,soil
4741,-10.911901,1.8675492,soil
4742,4.884948,-5.400815,soil
4743,-8.711692,2.0292478,soil
4744,-4.9581127,6.6857543,soil
4745,8.577506,-1.8694589,soil
4746,-5.96392,-7.318101,soil
4747,6.1518736,-2.0591125,soil
4748,-0.3699374,4.1824145,soil
4749,-4.6206746,6.331257,soil
4750,-4.8672843,6.539204,soil
4751,1.5762507,5.4514937,soil
4752,-1.0497241,-3.2042012,soil
4753,-5.05571,-1.1963773,soil
4754,-6.2031984,-7.4524865,soil
4755,0.13683209,4.868454,soil
4756,0.53921926,-3.3864875,soil
4757,-1.8969185,-7.348261,soil
4758,-7.2522774,1.7017431,soil
4759,-0.37882227,-3.2401533,soil
4760,-6.2086396,-5.906657,soil
4761,3.8665798,7.8173046,soil
4762,-11.042275,2.079811,soil
4763,5.465908,-1.3585688,soil
4764,-3.761424,-0.069838926,soil
4765,-9.681059,2.768203,soil
4766,0.83119816,-3.489153,soil
4767,-4.397542,6.8054733,soil
4768,-7.698874,2.0590575,soil
4769,-0.101335086,4.4727926,soil
4770,-4.19286,-2.4385583,soil
4771,-0.9683333,-2.088775,soil
4772,4.0202594,-2.2903225,soil
4773,-4.0754275,6.560246,soil
4774,-4.7944407,6.3373003,soil
4775,-7.53119,-5.10581,soil
4776,-4.323027,-0.6286686,soil
4777,3.59086,10.655057,soil
4778,-0.8740658,-4.748321,soil
4779,-2.8392954,5.5129194,soil
4780,-8.800146,-2.7199364,soil
4781,-2.3607426,-2.3039956,soil
4782,-2.175668,-7.123036,soil
4783,7.846206,-1.6254199,soil
4784,-4.033886,6.160903,soil
4785,-0.7612022,-7.461796,soil
4786,-2.3534188,-7.023463,soil
4787,4.8464656,-5.1336384,soil
4788,-8.947599,2.6439548,soil
4789,-6.6015234,-1.6926914,soil
4790,8.879857,3.28774,soil
4791,8.0291605,-2.651018,soil
4792,5.7165947,7.8745193,soil
4793,3.4841886,10.458052,soil
4794,-4.948206,6.7269716,soil
4795,-11.160937,1.3509839,soil
4796,-2.3151293,-6.6023345,soil
4797,3.959964,0.048183262,soil
4798,-1.181738,-1.6012179,soil
4799,-7.637706,1.7996775,soil
4800,3.6922138,6.241927,soil
4801,-6.484736,-7.1089005,soil
4802,5.604644,-0.21377389,soil
4803,3.8961215,6.9400306,soil
4804,-0.7606848,-3.6459832,soil
4805,3.1382372,1.3126668,soil
4806,-6.7966547,-0.4404094,soil
4807,-7.2049613,-6.654566,soil
4808,-1.6937839,2.6594195,soil
4809,-10.748006,2.1672657,soil
4810,-11.171006,0.7695583,soil
4811,-2.6551685,-6.16717,soil
4812,-3.5458896,5.941117,soil
4813,3.5240297,10.520988,soil
4814,5.866699,-5.5776305,soil
4815,6.097553,-5.706176,soil
4816,-3.12218,5.7255154,soil
4817,-11.188663,1.3484845,soil
4818,-4.4096193,6.3580494,soil
4819,6.014281,-2.534726,soil
4820,-4.3886433,0.74435294,soil
4821,2.4705117,5.196035,soil
4822,-10.784483,1.7280648,soil
4823,7.2358694,-5.440144,soil
4824,-4.8169756,6.5185823,soil
4825,8.178616,1.4932357,soil
4826,-3.3839796,5.7542176,soil
4827,0.27410454,5.4344926,soil
4828,-10.945704,1.9155976,soil
4829,6.4835186,-0.74233824,soil
4830,-8.724857,1.8597196,soil
4831,-4.8060994,7.1531944,soil
4832,7.3177905,1.4857882,soil
4833,8.21296,1.0030593,soil
4834,8.748992,2.6196597,soil
4835,3.4636896,10.426602,soil
4836,1.4322711,-3.2168093,soil
4837,7.035949,-4.630436,soil
4838,7.705487,1.1614921,soil
4839,1.719201,1.1181667,soil
4840,5.794041,-5.0395823,soil
4841,-1.1609788,-6.5270753,soil
4842,-7.301361,1.8819228,soil
4843,2.9311686,5.1318974,soil
4844,7.00418,-2.7473855,soil
4845,-8.432003,-1.0554963,soil
4846,1.513115,5.6728487,soil
4847,-4.891892,6.638653,soil
4848,1.3285005,1.5241048,soil
4849,-3.431769,1.2238826,soil
4850,-6.7942033,-5.42246,soil
4851,6.091572,-6.199045,soil
4852,8.708211,3.054235,soil
4853,-7.9801354,2.5380094,soil
4854,5.9265423,-5.737746,soil
4855,-1.7396748,1.1097406,soil
4856,0.4199034,0.10279713,soil
4857,-2.045704,-1.7474138,soil
4858,3.4782882,10.449635,soil
4859,3.199865,4.9750004,soil
4860,-2.4421458,-7.542604,soil
4861,-5.7306447,-2.1425493,soil
4862,8.757576,1.330077,soil
4863,-5.615007,-7.903901,soil
4864,-7.9507914,2.3510375,soil
4865,-5.079161,-6.7523265,soil
4866,5.316811,-6.0226574,soil
4867,-0.78021395,-1.7837685,soil
4868,-5.646675,-1.6386726,soil
4869,-9.340344,2.1788676,soil
4870,4.1935077,7.524021,soil
4871,-4.5741253,6.5772963,soil
4872,-1.8606906,-7.31717,soil
4873,4.6371093,-1.9317031,soil
4874,-4.8248024,6.4678617,soil
4875,-11.238217,0.5574109,soil
4876,0.8424988,-2.5988111,soil
4877,-1.6571583,-6.162714,soil
4878,-0.07279376,-2.6984713,soil
4879,1.344335,6.714155,soil
4880,1.1762645,-4.8883085,soil
4881,-4.782035,6.437055,soil
4882,-10.37974,1.6197048,soil
4883,-5.320138,-6.7958956,soil
4884,3.4919453,10.458944,soil
4885,-10.472355,1.9655015,soil
4886,-3.4841192,-0.12738036,soil
4887,4.1217933,7.8147945,soil
4888,0.23428561,-0.84161896,soil
4889,1.4637865,-3.0097291,soil
4890,5.183784,-1.5656692,soil
4891,-2.8097346,5.4919715,soil
4892,6.1075606,-5.7830887,soil
4893,0.03357011,-1.8309025,soil
4894,0.57443655,5.009246,soil
4895,-4.46438,-2.0086236,soil
4896,-11.125863,1.2102537,soil
4897,3.6030204,10.675305,soil
4898,-10.580453,1.534534,soil
4899,-2.7316785,-7.564152,soil
4900,6.065175,-1.3083249,soil
4901,6.164734,-5.08924,soil
4902,-0.96463645,-1.4747572,soil
4903,-8.617031,3.1441264,soil
4904,4.9664593,-4.9572678,soil
4905,-8.450394,1.7090315,soil
4906,9.158144,2.584336,soil
4907,-1.0564343,-2.2194457,soil
4908,-6.139478,-7.2515473,soil
4909,2.8993943,1.7892812,soil
4910,-4.254198,-3.296858,soil
4911,-4.723726,-3.1356876,soil
4912,-10.668698,1.7015858,soil
4913,-1.0763397,3.1269555,soil
4914,-9.461715,2.6296952,soil
4915,3.1978154,5.131613,soil
4916,7.3746266,-5.913618,soil
4917,-11.07103,0.986481,soil
4918,-11.278315,0.70622087,soil
4919,-11.027224,0.997433,soil
4920,7.38466,-2.9246569,soil
4921,3.473939,10.440246,soil
4922,-8.059771,2.7505522,soil
4923,-4.393389,6.343113,soil
4924,-3.6487906,5.8358183,soil
4925,6.91754,-3.4232223,soil
4926,-4.7865925,6.599792,soil
4927,4.438204,-0.12927468,soil
4928,0.87305766,5.4586987,soil
4929,-1.8507885,0.8718199,soil
4930,-8.569906,0.66268826,soil
4931,7.1980343,-1.9942602,soil
4932,0.22824551,-0.8020519,soil
4933,-3.5353134,5.835903,soil
4934,-2.7827125,-4.920508,soil
4935,-6.338979,-6.883944,soil
4936,-4.2496142,6.301269,soil
4937,-3.3902597,5.720459,soil
4938,-2.4714005,-6.297893,soil
4939,4.169109,-0.033572253,soil
4940,-7.495011,-6.5517464,soil
4941,-1.8063871,0.7958041,soil
4942,-11.080335,0.52030694,soil
4943,-7.3696814,-6.267077,soil
4944,0.16191173,5.0224767,soil
4945,-5.682966,0.021221856,soil
4946,5.708708,-6.552014,soil
4947,-3.091824,-0.40901613,soil
4948,-2.3082547,-0.4392892,soil
4949,-8.4283285,1.762306,soil
4950,-3.698212,5.92905,soil
4951,1.039618,-2.6780624,soil
4952,5.016102,-6.3796062,soil
4953,-4.9651313,-5.7115245,soil
4954,7.6244593,-2.1496003,soil
4955,4.5140915,-3.911889,soil
4956,0.6986616,-3.1296964,soil
4957,-1.9456245,-2.020414,soil
4958,-1.2812104,-8.515208,soil
4959,7.137218,-4.797112,soil
4960,2.3154526,5.3349004,soil
4961,6.169192,-5.855164,soil
4962,-2.118816,-6.009555,soil
4963,8.792682,1.8401339,soil
4964,2.9236052,5.8357987,soil
4965,5.531392,-6.240671,soil
4966,3.610186,10.69288,soil
4967,-4.7031665,6.390739,soil
4968,-4.7002068,6.4139442,soil
4969,8.679437,-1.6618934,soil
4970,-3.1394622,5.6291976,soil
4971,2.8653698,-0.8869654,soil
4972,-1.076577,-1.6627401,soil
4973,2.238111,7.0507517,soil
4974,5.842479,-0.9353872,soil
4975,7.0013866,-5.089418,soil
4976,-10.89282,1.8477896,soil
4977,-7.3781776,-6.6701674,soil
4978,3.8317425,5.4274273,soil
4979,7.0877113,-5.5732784,soil
4980,6.3480964,-5.34927,soil
4981,-6.9978895,-6.3412743,soil
4982,-4.8971133,-0.82712495,soil
4983,7.3061767,-5.0047345,soil
4984,-6.221235,-1.7054203,soil
4985,-7.7188435,-6.2195497,soil
4986,-6.257812,-6.66008,soil
4987,-8.153114,2.037503,soil
4988,4.5633802,7.4135823,soil
4989,-7.5217586,2.6877337,soil
4990,1.1390742,-2.9026387,soil
4991,8.613516,3.1014647,soil
4992,-10.768581,1.9348549,soil
4993,7.422588,-5.4092827,soil
4994,-7.6712656,-4.9051976,soil
4995,-4.587919,-2.3772712,soil
4996,-2.2132072,-1.5537844,soil
4997,5.792653,-5.7617383,soil
4998,-3.584075,-0.13698334,soil
4999,-11.022209,0.8653424,soil
5000,-4.332383,4.6782756,human-gut
5001,1.1771309,-9.952997,human-gut
5002,-4.5619698,-2.0752618,human-gut
5003,1.4175588,-1.1125346,human-gut
5004,-4.976249,4.8681755,human-gut
5005,7.394847,-0.9663926,human-gut
5006,1.6779329,-8.967748,human-gut
5007,5.746507,-4.571536,human-gut
5008,4.5817323,-9.151396,human-gut
5009,4.467414,-7.7096367,human-gut
5010,5.6462007,1.5030376,human-gut
5011,0.2658242,-2.6448557,human-gut
5012,4.480624,-8.917441,human-gut
5013,1.2970711,-10.887352,human-gut
5014,0.5948653,-10.594736,human-gut
5015,1.4803711,-9.574784,human-gut
5016,5.021568,-8.65979,human-gut
5017,0.73433524,-9.173703,human-gut
5018,-5.0469418,4.7688584,human-gut
5019,6.7522984,-0.97954655,human-gut
5020,4.24272,-8.841087,human-gut
5021,-5.2748294,-3.2626035,human-gut
5022,7.2671456,-2.2870867,human-gut
5023,8.632538,-0.88557184,human-gut
5024,0.42196086,8.524204,human-gut
5025,0.38244256,-9.607783,human-gut
5026,-5.7842374,-3.5026758,human-gut
5027,7.433391,-1.4849277,human-gut
5028,2.7087622,-9.64973,human-gut
5029,1.936654,-7.2056093,human-gut
5030,3.077198,-8.946936,human-gut
5031,4.608222,-9.023466,human-gut
5032,-3.466888,1.2198595,human-gut
5033,-4.663024,-3.6127553,human-gut
5034,5.1267486,-8.520845,human-gut
5035,-2.131529,-1.677336,human-gut
5036,0.7655655,-8.20552,human-gut
5037,1.9696276,-3.7922854,human-gut
5038,0.8791524,-3.1353195,human-gut
5039,-1.7682606,1.6729027,human-gut
5040,0.6907809,-2.643821,human-gut
5041,0.72374254,-3.6196203,human-gut
5042,1.1652075,-9.566346,human-gut
5043,4.2878118,-8.148855,human-gut
5044,1.5445989,-11.096884,human-gut
5045,-1.6193758,2.381527,human-gut
5046,8.927554,-1.5139475,human-gut
5047,2.4870472,-8.054122,human-gut
5048,1.4281329,-2.986786,human-gut
5049,-4.816648,-3.2344654,human-gut
5050,2.5147054,-6.9180264,human-gut
5051,-5.29811,-3.1279457,human-gut
5052,0.5686853,-8.878212,human-gut
5053,1.4144231,-9.753193,human-gut
5054,9.003265,-1.4183272,human-gut
5055,1.098549,-11.052037,human-gut
5056,-5.027504,-3.945437,human-gut
5057,-5.686452,-3.0924997,human-gut
5058,4.9702473,2.2439003,human-gut
5059,1.7070458,-9.357293,human-gut
5060,1.5269291,-5.1152024,human-gut
5061,5.712088,1.8422371,human-gut
5062,3.0884526,-10.463613,human-gut
5063,2.9549246,0.16700198,human-gut
5064,1.6065284,-4.99756,human-gut
5065,0.28500673,-9.563419,human-gut
5066,-5.616285,-3.2749453,human-gut
5067,1.6389014,-10.79566,human-gut
5068,0.52287316,-7.8163004,human-gut
5069,6.412833,-0.92208934,human-gut
5070,3.2904274,-7.6017704,human-gut
5071,-4.628629,-1.0420516,human-gut
5072,5.851685,-0.707282,human-gut
5073,1.9039754,-8.39109,human-gut
5074,1.441493,-11.0105095,human-gut
5075,-4.2011094,-0.20945773,human-gut
5076,0.5996687,-8.811291,human-gut
5077,3.095274,3.3573294,human-gut
5078,2.0247924,-4.089066,human-gut
5079,0.9298314,-10.730518,human-gut
5080,-3.1200624,5.475415,human-gut
5081,2.8777735,-8.151124,human-gut
5082,2.586825,-8.150887,human-gut
5083,6.9279947,-2.4429789,human-gut
5084,3.1257486,-9.971924,human-gut
5085,0.32788086,-1.4013935,human-gut
5086,2.7427492,-8.688606,human-gut
5087,4.485031,-9.112024,human-gut
5088,2.1264725,-8.379031,human-gut
5089,1.8856187,-4.3611827,human-gut
5090,0.65602154,-1.4914519,human-gut
5091,4.126358,-8.761479,human-gut
5092,-5.791272,-3.442671,human-gut
5093,-5.623935,-1.7119553,human-gut
5094,4.709575,-8.5763035,human-gut
5095,4.137709,3.5460408,human-gut
5096,3.4304607,-7.6491303,human-gut
5097,-5.9362755,-1.2297605,human-gut
5098,1.4689152,-4.2904058,human-gut
5099,2.9443061,-7.64452,human-gut
5100,-6.987485,-5.2948403,human-gut
5101,-4.7902036,-3.6633646,human-gut
5102,-5.2225027,-3.304824,human-gut
5103,-4.8644223,4.7565756,human-gut
5104,1.008038,-4.321978,human-gut
5105,1.7376573,-11.114264,human-gut
5106,-2.7839386,-5.314377,human-gut
5107,3.2514915,-8.095646,human-gut
5108,-4.8305416,-3.8681524,human-gut
5109,-0.42978275,-6.763172,human-gut
5110,1.4019574,-10.5665045,human-gut
5111,-6.766777,-2.9588895,human-gut
5112,-6.6845675,-6.6196337,human-gut
5113,1.7782245,-4.5394664,human-gut
5114,4.9396787,-8.561342,human-gut
5115,0.9647975,-9.688425,human-gut
5116,8.523442,-0.9366594,human-gut
5117,1.578109,-9.106116,human-gut
5118,-3.462031,5.8628545,human-gut
5119,7.253328,-2.2280533,human-gut
5120,-4.3344245,-2.9238932,human-gut
5121,6.6527853,-0.39105368,human-gut
5122,-8.438676,-1.1123672,human-gut
5123,-5.064595,-0.16296984,human-gut
5124,-5.5816946,-6.683952,human-gut
5125,4.331171,-8.931248,human-gut
5126,-8.543911,-3.4782608,human-gut
5127,-5.03909,-4.3893533,human-gut
5128,-4.0523796,1.0502976,human-gut
5129,2.7463818,-6.730044,human-gut
5130,3.0111916,-9.908451,human-gut
5131,3.1530845,-10.055465,human-gut
5132,-4.0797105,-4.290867,human-gut
