ERR599063.sra.9541037/1PHOSPHORE:0133:0:1:1303:10313:160994length=101	5.99.1.3
ERR599063.sra.9541052/2PHOSPHORE:0133:0:1:1303:10959:160896length=101	2.7.7.3
ERR599063.sra.9541091/1PHOSPHORE:0133:0:1:1303:12456:160977length=101	2.1.1.228
ERR599063.sra.9541161/1PHOSPHORE:0133:0:1:1303:15110:160974length=101	2.6.1.2
ERR599063.sra.9541161/2PHOSPHORE:0133:0:1:1303:15110:160974length=101	2.6.1.2
ERR599063.sra.9541170/1PHOSPHORE:0133:0:1:1303:15745:160753length=101	2.7.7.6
ERR599063.sra.9541180/1PHOSPHORE:0133:0:1:1303:15888:160794length=93	4.2.3.4
ERR599063.sra.9541203/1PHOSPHORE:0133:0:1:1303:17230:160852length=101	1.11.1.21
ERR599063.sra.9541203/2PHOSPHORE:0133:0:1:1303:17230:160852length=101	1.11.1.21
ERR599063.sra.9541205/1PHOSPHORE:0133:0:1:1303:17091:160949length=101	3.4.21.53
ERR599063.sra.9541220/1PHOSPHORE:0133:0:1:1303:17806:160979length=101	4.1.1.20
ERR599063.sra.9541220/2PHOSPHORE:0133:0:1:1303:17806:160979length=101	4.1.1.20
ERR599063.sra.9541242/1PHOSPHORE:0133:0:1:1303:18989:160818length=101	6.3.4.4
ERR599063.sra.9541323/2PHOSPHORE:0133:0:1:1303:1960:161217length=101	2.7.7.6
ERR599063.sra.9541328/1PHOSPHORE:0133:0:1:1303:2239:161062length=100	2.2.1.6
ERR599063.sra.9541336/2PHOSPHORE:0133:0:1:1303:2414:161028length=101	3.7.1.22
ERR599063.sra.9541389/2PHOSPHORE:0133:0:1:1303:3850:161209length=101	2.5.1.19
ERR599063.sra.9541392/1PHOSPHORE:0133:0:1:1303:4074:161034length=101	4.2.1.46
ERR599063.sra.9541422/1PHOSPHORE:0133:0:1:1303:4764:161156length=101	3.6.3.14
ERR599063.sra.9541422/2PHOSPHORE:0133:0:1:1303:4764:161156length=101	3.6.3.14
ERR599063.sra.9541482/1PHOSPHORE:0133:0:1:1303:6885:161183length=101	6.1.1.2
ERR599063.sra.9541494/2PHOSPHORE:0133:0:1:1303:7470:161106length=101	6.3.2.3
ERR599063.sra.9541570/1PHOSPHORE:0133:0:1:1303:10285:161143length=101	3.6.4.12
ERR599063.sra.9541570/2PHOSPHORE:0133:0:1:1303:10285:161143length=101	3.6.4.12
ERR599063.sra.9541575/1PHOSPHORE:0133:0:1:1303:10690:161093length=101	2.4.2.14
ERR599063.sra.9541688/2PHOSPHORE:0133:0:1:1303:14068:161169length=101	1.3.8.2
ERR599063.sra.9541715/1PHOSPHORE:0133:0:1:1303:15270:161065length=101	1.3.1.91
ERR599063.sra.9541754/1PHOSPHORE:0133:0:1:1303:16838:161011length=100	1.2.4.1
ERR599063.sra.9541754/2PHOSPHORE:0133:0:1:1303:16838:161011length=101	1.2.4.1
ERR599063.sra.9541788/1PHOSPHORE:0133:0:1:1303:17844:161239length=101	2.3.3.13
ERR599063.sra.9541821/1PHOSPHORE:0133:0:1:1303:19414:161192length=101	2.5.1.6
ERR599063.sra.9541840/1PHOSPHORE:0133:0:1:1303:20101:161111length=101	6.1.1.11
ERR599063.sra.9541845/2PHOSPHORE:0133:0:1:1303:20008:161211length=101	6.3.5.4
ERR599063.sra.9541879/1PHOSPHORE:0133:0:1:1303:1494:161344length=101	2.7.7.8
ERR599063.sra.9541879/2PHOSPHORE:0133:0:1:1303:1494:161344length=101	2.7.7.8
ERR599063.sra.9541882/1PHOSPHORE:0133:0:1:1303:1476:161417length=101	4.4.1.24
ERR599063.sra.9541882/2PHOSPHORE:0133:0:1:1303:1476:161417length=101	4.4.1.24
ERR599063.sra.9541893/2PHOSPHORE:0133:0:1:1303:1946:161444length=101	1.4.7.1
ERR599063.sra.9541924/1PHOSPHORE:0133:0:1:1303:3053:161255length=101	6.3.5.2
ERR599063.sra.9541931/2PHOSPHORE:0133:0:1:1303:3025:161373length=101	1.2.1.69
ERR599063.sra.9541957/1PHOSPHORE:0133:0:1:1303:3950:161453length=101	5.99.1.3
ERR599063.sra.9542016/1PHOSPHORE:0133:0:1:1303:5730:161430length=101	5.99.1.2
ERR599063.sra.9542033/1PHOSPHORE:0133:0:1:1303:6016:161311length=101	4.4.1.24
ERR599063.sra.9542044/1PHOSPHORE:0133:0:1:1303:6646:161389length=101	3.4.11.9
ERR599063.sra.9542049/2PHOSPHORE:0133:0:1:1303:6965:161314length=101	6.1.1.7
ERR599063.sra.9542079/1PHOSPHORE:0133:0:1:1303:7804:161287length=101	1.6.1.2
ERR599063.sra.9542079/2PHOSPHORE:0133:0:1:1303:7804:161287length=101	1.6.1.2
ERR599063.sra.9542102/1PHOSPHORE:0133:0:1:1303:9094:161309length=101	2.1.2.1
ERR599063.sra.9542102/2PHOSPHORE:0133:0:1:1303:9094:161309length=101	2.1.2.1
ERR599063.sra.9542134/1PHOSPHORE:0133:0:1:1303:10176:161361length=101	6.3.5.2
ERR599063.sra.9542146/2PHOSPHORE:0133:0:1:1303:10661:161312length=101	1.3.99.28
ERR599063.sra.9542156/1PHOSPHORE:0133:0:1:1303:10759:161466length=101	2.7.7.6
ERR599063.sra.9542180/1PHOSPHORE:0133:0:1:1303:11890:161289length=101	5.4.3.8
ERR599063.sra.9542191/2PHOSPHORE:0133:0:1:1303:12017:161323length=101	3.3.1.1
ERR599063.sra.9542213/2PHOSPHORE:0133:0:1:1303:12947:161360length=101	2.4.2.29
ERR599063.sra.9542266/1PHOSPHORE:0133:0:1:1303:14821:161252length=100	3.6.1.8
ERR599063.sra.9542268/1PHOSPHORE:0133:0:1:1303:14894:161299length=101	1.8.1.9
ERR599063.sra.9542275/2PHOSPHORE:0133:0:1:1303:15032:161267length=101	6.1.1.5
ERR599063.sra.9542315/2PHOSPHORE:0133:0:1:1303:16338:161395length=101	2.7.1.30
ERR599063.sra.9542359/1PHOSPHORE:0133:0:1:1303:17900:161457length=101	1.97.1.12
ERR599063.sra.9542401/1PHOSPHORE:0133:0:1:1303:19433:161453length=89	1.11.1.21
ERR599063.sra.9542409/1PHOSPHORE:0133:0:1:1303:19567:161494length=101	2.7.7.6
ERR599063.sra.9542415/1PHOSPHORE:0133:0:1:1303:19943:161393length=101	3.3.1.1
ERR599063.sra.9542426/1PHOSPHORE:0133:0:1:1303:20282:161343length=101	3.3.1.1
ERR599063.sra.9542426/2PHOSPHORE:0133:0:1:1303:20282:161343length=101	3.3.1.1
ERR599063.sra.9542432/1PHOSPHORE:0133:0:1:1303:20603:161290length=101	2.1.1.45
ERR599063.sra.9542442/2PHOSPHORE:0133:0:1:1303:20800:161316length=101	3.6.1.1
ERR599063.sra.9542457/1PHOSPHORE:0133:0:1:1303:1149:161667length=101	2.7.7.8
ERR599063.sra.9542457/2PHOSPHORE:0133:0:1:1303:1149:161667length=101	2.7.7.8
ERR599063.sra.9542468/1PHOSPHORE:0133:0:1:1303:1580:161656length=101	2.7.7.6
ERR599063.sra.9542468/2PHOSPHORE:0133:0:1:1303:1580:161656length=101	2.7.7.6
ERR599063.sra.9542475/2PHOSPHORE:0133:0:1:1303:1952:161736length=101	3.4.21.88
ERR599063.sra.9542489/2PHOSPHORE:0133:0:1:1303:2372:161595length=101	1.18.1.2
ERR599063.sra.9542513/1PHOSPHORE:0133:0:1:1303:3478:161566length=101	1.3.5.1
ERR599063.sra.9542513/2PHOSPHORE:0133:0:1:1303:3478:161566length=99	1.3.5.1
ERR599063.sra.9542514/1PHOSPHORE:0133:0:1:1303:3355:161567length=101	5.4.4.3	6.3.1.2
ERR599063.sra.9542514/2PHOSPHORE:0133:0:1:1303:3355:161567length=101	6.3.1.2
ERR599063.sra.9542534/2PHOSPHORE:0133:0:1:1303:4001:161513length=100	2.1.1.45
ERR599063.sra.9542552/2PHOSPHORE:0133:0:1:1303:4504:161653length=101	1.97.1.12
ERR599063.sra.9542573/1PHOSPHORE:0133:0:1:1303:5292:161540length=101	2.7.1.40
ERR599063.sra.9542573/2PHOSPHORE:0133:0:1:1303:5292:161540length=101	2.7.1.40
ERR599063.sra.9542591/2PHOSPHORE:0133:0:1:1303:5954:161643length=101	2.8.1.8
ERR599063.sra.9542602/2PHOSPHORE:0133:0:1:1303:6083:161706length=101	2.7.7.6
ERR599063.sra.9542711/1PHOSPHORE:0133:0:1:1303:9590:161671length=101	1.6.1.2
ERR599063.sra.9542711/2PHOSPHORE:0133:0:1:1303:9590:161671length=101	1.6.1.2
ERR599063.sra.9542718/1PHOSPHORE:0133:0:1:1303:9953:161582length=101	4.1.99.3
ERR599063.sra.9542718/2PHOSPHORE:0133:0:1:1303:9953:161582length=101	4.1.99.3
ERR599063.sra.9542737/2PHOSPHORE:0133:0:1:1303:10656:161528length=101	2.6.1.102	2.6.1.98
ERR599063.sra.9542740/1PHOSPHORE:0133:0:1:1303:10573:161710length=101	4.1.1.48
ERR599063.sra.9542748/1PHOSPHORE:0133:0:1:1303:10773:161687length=101	4.2.1.47
ERR599063.sra.9542748/2PHOSPHORE:0133:0:1:1303:10773:161687length=101	4.2.1.47
ERR599063.sra.9542770/1PHOSPHORE:0133:0:1:1303:11969:161521length=101	5.99.1.2
ERR599063.sra.9542834/2PHOSPHORE:0133:0:1:1303:13937:161695length=100	5.99.1.3
ERR599063.sra.9542913/2PHOSPHORE:0133:0:1:1303:16986:161663length=101	1.11.1.21
ERR599063.sra.9542955/2PHOSPHORE:0133:0:1:1303:18009:161558length=98	1.10.3.9
ERR599063.sra.9542996/1PHOSPHORE:0133:0:1:1303:19456:161520length=101	6.3.2.8
ERR599063.sra.9543019/2PHOSPHORE:0133:0:1:1303:19935:161674length=101	2.7.7.8
ERR599063.sra.9543022/2PHOSPHORE:0133:0:1:1303:19785:161744length=101	1.3.5.1
ERR599063.sra.9543047/2PHOSPHORE:0133:0:1:1303:20813:161664length=101	6.3.2.45
ERR599063.sra.9543049/1PHOSPHORE:0133:0:1:1303:20832:161733length=101	2.1.1.13
ERR599063.sra.9543093/2PHOSPHORE:0133:0:1:1303:2376:161797length=101	2.7.7.8
ERR599063.sra.9543096/1PHOSPHORE:0133:0:1:1303:2454:161919length=101	3.6.5.n1
ERR599063.sra.9543096/2PHOSPHORE:0133:0:1:1303:2454:161919length=101	3.6.5.n1
ERR599063.sra.9543115/1PHOSPHORE:0133:0:1:1303:2816:161891length=101	1.6.1.2
ERR599063.sra.9543115/2PHOSPHORE:0133:0:1:1303:2816:161891length=101	1.6.1.2
ERR599063.sra.9543135/1PHOSPHORE:0133:0:1:1303:3617:161761length=98	1.2.99.2
ERR599063.sra.9543135/2PHOSPHORE:0133:0:1:1303:3617:161761length=101	1.2.99.2
ERR599063.sra.9543146/1PHOSPHORE:0133:0:1:1303:3892:161866length=100	4.2.3.5
ERR599063.sra.9543225/1PHOSPHORE:0133:0:1:1303:6366:161818length=101	4.1.2.13
ERR599063.sra.9543225/2PHOSPHORE:0133:0:1:1303:6366:161818length=101	4.1.2.13
ERR599063.sra.9543261/2PHOSPHORE:0133:0:1:1303:7180:161920length=101	4.2.1.150	4.2.1.17
ERR599063.sra.9543317/1PHOSPHORE:0133:0:1:1303:9209:161984length=101	3.6.5.n1
ERR599063.sra.9543318/1PHOSPHORE:0133:0:1:1303:9235:161991length=101	2.2.1.7
ERR599063.sra.9543318/2PHOSPHORE:0133:0:1:1303:9235:161991length=101	2.2.1.7
ERR599063.sra.9543327/1PHOSPHORE:0133:0:1:1303:9659:161904length=101	1.8.1.9
ERR599063.sra.9543328/2PHOSPHORE:0133:0:1:1303:9699:161910length=101	6.3.5.5
ERR599063.sra.9543337/1PHOSPHORE:0133:0:1:1303:9869:161937length=101	5.99.1.3
ERR599063.sra.9543337/2PHOSPHORE:0133:0:1:1303:9869:161937length=101	5.99.1.3
ERR599063.sra.9543339/1PHOSPHORE:0133:0:1:1303:9755:161977length=101	3.6.3.14
ERR599063.sra.9543339/2PHOSPHORE:0133:0:1:1303:9755:161977length=101	3.6.3.14
ERR599063.sra.9543347/2PHOSPHORE:0133:0:1:1303:10061:161933length=101	2.8.1.7
ERR599063.sra.9543359/2PHOSPHORE:0133:0:1:1303:10739:161804length=101	1.97.1.12
ERR599063.sra.9543367/2PHOSPHORE:0133:0:1:1303:10868:161826length=101	2.6.1.85	4.1.3.27
ERR599063.sra.9543392/1PHOSPHORE:0133:0:1:1303:12087:161980length=101	6.2.1.1
ERR599063.sra.9543399/2PHOSPHORE:0133:0:1:1303:12435:161837length=101	2.1.1.228
ERR599063.sra.9543441/2PHOSPHORE:0133:0:1:1303:14307:161769length=101	2.5.1.75
ERR599063.sra.9543488/1PHOSPHORE:0133:0:1:1303:16084:161872length=101	1.8.1.4
ERR599063.sra.9543488/2PHOSPHORE:0133:0:1:1303:16084:161872length=101	1.8.1.4
ERR599063.sra.9543498/1PHOSPHORE:0133:0:1:1303:16321:161947length=101	3.5.4.13
ERR599063.sra.9543531/1PHOSPHORE:0133:0:1:1303:17263:161967length=101	1.3.1.9
ERR599063.sra.9543635/1PHOSPHORE:0133:0:1:1303:21270:161799length=101	4.2.1.11
ERR599063.sra.9543686/2PHOSPHORE:0133:0:1:1303:2818:162185length=101	2.7.4.22
ERR599063.sra.9543694/1PHOSPHORE:0133:0:1:1303:3451:162088length=101	1.3.3.3
ERR599063.sra.9543694/2PHOSPHORE:0133:0:1:1303:3451:162088length=101	1.3.3.3
ERR599063.sra.9543698/2PHOSPHORE:0133:0:1:1303:3472:162195length=101	3.4.21.53
ERR599063.sra.9543703/1PHOSPHORE:0133:0:1:1303:3658:162067length=101	4.2.3.4
ERR599063.sra.9543703/2PHOSPHORE:0133:0:1:1303:3658:162067length=101	4.2.3.4
ERR599063.sra.9543762/1PHOSPHORE:0133:0:1:1303:5771:162125length=101	2.7.7.6
ERR599063.sra.9543777/1PHOSPHORE:0133:0:1:1303:6483:162182length=101	2.7.7.6
ERR599063.sra.9543777/2PHOSPHORE:0133:0:1:1303:6483:162182length=101	2.7.7.6
ERR599063.sra.9543826/1PHOSPHORE:0133:0:1:1303:8130:162164length=101	2.7.7.7
ERR599063.sra.9543826/2PHOSPHORE:0133:0:1:1303:8130:162164length=101	2.7.7.7
ERR599063.sra.9543867/1PHOSPHORE:0133:0:1:1303:9505:162244length=101	4.2.1.3
ERR599063.sra.9543871/2PHOSPHORE:0133:0:1:1303:9784:162205length=101	6.1.1.7
ERR599063.sra.9543910/1PHOSPHORE:0133:0:1:1303:11612:162138length=101	4.2.3.5
ERR599063.sra.9543951/1PHOSPHORE:0133:0:1:1303:12956:162129length=101	3.6.3.14
ERR599063.sra.9543951/2PHOSPHORE:0133:0:1:1303:12956:162129length=101	3.6.3.14
ERR599063.sra.9543960/2PHOSPHORE:0133:0:1:1303:13188:162154length=101	2.4.2.29
ERR599063.sra.9543993/1PHOSPHORE:0133:0:1:1303:14670:162114length=101	2.7.4.22
ERR599063.sra.9544078/1PHOSPHORE:0133:0:1:1303:17188:162127length=101	4.1.99.12
ERR599063.sra.9544082/1PHOSPHORE:0133:0:1:1303:17170:162186length=101	2.5.1.6
ERR599063.sra.9544095/2PHOSPHORE:0133:0:1:1303:17658:162202length=101	2.5.1.7
ERR599063.sra.9544124/2PHOSPHORE:0133:0:1:1303:18601:162095length=101	1.1.1.100
ERR599063.sra.9544133/2PHOSPHORE:0133:0:1:1303:18910:162004length=101	3.4.21.107
ERR599063.sra.9544174/1PHOSPHORE:0133:0:1:1303:19823:162155length=100	1.3.5.1
ERR599063.sra.9544174/2PHOSPHORE:0133:0:1:1303:19823:162155length=101	1.3.5.1
ERR599063.sra.9544189/2PHOSPHORE:0133:0:1:1303:20322:162041length=101	2.6.1.13
ERR599063.sra.9544199/1PHOSPHORE:0133:0:1:1303:20662:162052length=100	1.1.1.81
ERR599063.sra.9544219/2PHOSPHORE:0133:0:1:1303:1111:162418length=101	2.7.7.6
ERR599063.sra.9544242/1PHOSPHORE:0133:0:1:1303:1843:162310length=101	4.1.2.13
ERR599063.sra.9544274/2PHOSPHORE:0133:0:1:1303:3203:162412length=101	2.7.7.8
ERR599063.sra.9544303/2PHOSPHORE:0133:0:1:1303:4327:162408length=101	2.3.1.39
ERR599063.sra.9544313/1PHOSPHORE:0133:0:1:1303:4586:162377length=101	3.6.4.13
ERR599063.sra.9544333/1PHOSPHORE:0133:0:1:1303:5484:162299length=101	4.2.1.2
ERR599063.sra.9544345/1PHOSPHORE:0133:0:1:1303:5660:162365length=97	2.1.1.13
ERR599063.sra.9544392/1PHOSPHORE:0133:0:1:1303:7391:162274length=101	6.6.1.1
ERR599063.sra.9544401/1PHOSPHORE:0133:0:1:1303:7606:162366length=101	2.4.2.29
ERR599063.sra.9544410/1PHOSPHORE:0133:0:1:1303:7767:162341length=101	2.3.1.179
ERR599063.sra.9544410/2PHOSPHORE:0133:0:1:1303:7767:162341length=101	2.3.1.179
ERR599063.sra.9544420/1PHOSPHORE:0133:0:1:1303:8150:162405length=101	1.1.1.205
ERR599063.sra.9544420/2PHOSPHORE:0133:0:1:1303:8150:162405length=101	1.1.1.205
ERR599063.sra.9544422/1PHOSPHORE:0133:0:1:1303:8238:162454length=101	1.3.7.7
ERR599063.sra.9544422/2PHOSPHORE:0133:0:1:1303:8238:162454length=101	1.3.7.7
ERR599063.sra.9544424/1PHOSPHORE:0133:0:1:1303:8430:162296length=101	2.7.11.1
ERR599063.sra.9544424/2PHOSPHORE:0133:0:1:1303:8430:162296length=101	2.7.11.1
ERR599063.sra.9544430/1PHOSPHORE:0133:0:1:1303:8345:162431length=101	1.17.7.1
ERR599063.sra.9544430/2PHOSPHORE:0133:0:1:1303:8345:162431length=101	1.17.7.1
ERR599063.sra.9544444/2PHOSPHORE:0133:0:1:1303:9067:162281length=101	2.3.3.16
ERR599063.sra.9544489/1PHOSPHORE:0133:0:1:1303:10439:162293length=101	1.3.5.5
ERR599063.sra.9544489/2PHOSPHORE:0133:0:1:1303:10439:162293length=101	1.3.5.5
ERR599063.sra.9544503/1PHOSPHORE:0133:0:1:1303:10738:162477length=101	2.1.1.45
ERR599063.sra.9544503/2PHOSPHORE:0133:0:1:1303:10738:162477length=101	2.1.1.45
ERR599063.sra.9544523/2PHOSPHORE:0133:0:1:1303:11539:162328length=101	2.3.3.9
ERR599063.sra.9544524/1PHOSPHORE:0133:0:1:1303:11713:162344length=101	2.3.1.61
ERR599063.sra.9544540/1PHOSPHORE:0133:0:1:1303:12244:162404length=101	5.99.1.3
ERR599063.sra.9544540/2PHOSPHORE:0133:0:1:1303:12244:162404length=101	5.99.1.3
ERR599063.sra.9544541/1PHOSPHORE:0133:0:1:1303:12422:162286length=100	4.2.1.3
ERR599063.sra.9544541/2PHOSPHORE:0133:0:1:1303:12422:162286length=101	4.2.1.3
ERR599063.sra.9544546/1PHOSPHORE:0133:0:1:1303:12424:162381length=101	4.2.1.11
ERR599063.sra.9544546/2PHOSPHORE:0133:0:1:1303:12424:162381length=101	4.2.1.11
ERR599063.sra.9544569/1PHOSPHORE:0133:0:1:1303:13346:162406length=101	4.2.1.11
ERR599063.sra.9544569/2PHOSPHORE:0133:0:1:1303:13346:162406length=101	4.2.1.11
ERR599063.sra.9544582/2PHOSPHORE:0133:0:1:1303:13641:162476length=101	2.8.1.7
ERR599063.sra.9544715/2PHOSPHORE:0133:0:1:1303:18955:162370length=101	6.2.1.5
ERR599063.sra.9544730/1PHOSPHORE:0133:0:1:1303:19314:162445length=101	6.3.5.3
ERR599063.sra.9544730/2PHOSPHORE:0133:0:1:1303:19314:162445length=101	6.3.5.3
ERR599063.sra.9544732/1PHOSPHORE:0133:0:1:1303:19694:162261length=101	3.6.1.1
ERR599063.sra.9544732/2PHOSPHORE:0133:0:1:1303:19694:162261length=101	3.6.1.1
ERR599063.sra.9544768/1PHOSPHORE:0133:0:1:1303:20632:162484length=101	2.7.7.6
ERR599063.sra.9544825/1PHOSPHORE:0133:0:1:1303:2184:162684length=101	1.6.1.2
ERR599063.sra.9544838/1PHOSPHORE:0133:0:1:1303:2674:162647length=101	1.10.3.9
ERR599063.sra.9544838/2PHOSPHORE:0133:0:1:1303:2674:162647length=101	1.10.3.9
ERR599063.sra.9544882/1PHOSPHORE:0133:0:1:1303:4139:162545length=101	1.17.4.1
ERR599063.sra.9544882/2PHOSPHORE:0133:0:1:1303:4139:162545length=101	1.17.4.1
ERR599063.sra.9544909/1PHOSPHORE:0133:0:1:1303:5128:162504length=101	2.7.7.6
ERR599063.sra.9544909/2PHOSPHORE:0133:0:1:1303:5128:162504length=101	2.7.7.6
ERR599063.sra.9544960/2PHOSPHORE:0133:0:1:1303:6625:162511length=101	4.2.1.3
ERR599063.sra.9544964/1PHOSPHORE:0133:0:1:1303:6702:162740length=101	1.1.1.42
ERR599063.sra.9544964/2PHOSPHORE:0133:0:1:1303:6702:162740length=101	1.1.1.42
ERR599063.sra.9544967/1PHOSPHORE:0133:0:1:1303:6777:162604length=101	1.6.1.2
ERR599063.sra.9544967/2PHOSPHORE:0133:0:1:1303:6777:162604length=101	1.6.1.2
ERR599063.sra.9544971/2PHOSPHORE:0133:0:1:1303:7140:162538length=101	2.7.7.7
ERR599063.sra.9545008/1PHOSPHORE:0133:0:1:1303:8277:162515length=101	2.7.7.6
ERR599063.sra.9545016/1PHOSPHORE:0133:0:1:1303:8715:162503length=101	6.3.5.7
ERR599063.sra.9545031/1PHOSPHORE:0133:0:1:1303:8793:162709length=101	1.1.1.23	1.1.1.308
ERR599063.sra.9545031/2PHOSPHORE:0133:0:1:1303:8793:162709length=101	1.1.1.308
ERR599063.sra.9545048/2PHOSPHORE:0133:0:1:1303:9698:162562length=101	5.99.1.3
ERR599063.sra.9545055/1PHOSPHORE:0133:0:1:1303:9634:162720length=101	5.99.1.3
ERR599063.sra.9545055/2PHOSPHORE:0133:0:1:1303:9634:162720length=101	5.99.1.3
ERR599063.sra.9545068/1PHOSPHORE:0133:0:1:1303:10008:162745length=101	4.2.1.20
ERR599063.sra.9545068/2PHOSPHORE:0133:0:1:1303:10008:162745length=101	4.2.1.20
ERR599063.sra.9545077/1PHOSPHORE:0133:0:1:1303:10617:162649length=101	3.4.21.53
ERR599063.sra.9545257/1PHOSPHORE:0133:0:1:1303:16493:162539length=101	1.2.1.59
ERR599063.sra.9545257/2PHOSPHORE:0133:0:1:1303:16493:162539length=101	1.2.1.59
ERR599063.sra.9545262/1PHOSPHORE:0133:0:1:1303:16421:162725length=101	3.4.21.92
ERR599063.sra.9545313/1PHOSPHORE:0133:0:1:1303:17678:162740length=101	2.3.1.179
ERR599063.sra.9545313/2PHOSPHORE:0133:0:1:1303:17678:162740length=101	2.3.1.179
ERR599063.sra.9545324/2PHOSPHORE:0133:0:1:1303:18011:162686length=101	4.2.1.20
ERR599063.sra.9545361/1PHOSPHORE:0133:0:1:1303:19423:162569length=101	1.1.1.85
ERR599063.sra.9545369/2PHOSPHORE:0133:0:1:1303:19554:162639length=101	1.2.1.79
ERR599063.sra.9545370/1PHOSPHORE:0133:0:1:1303:19724:162662length=101	1.1.1.37
ERR599063.sra.9545370/2PHOSPHORE:0133:0:1:1303:19724:162662length=101	1.1.1.37
ERR599063.sra.9545387/1PHOSPHORE:0133:0:1:1303:20069:162574length=101	2.7.7.6
ERR599063.sra.9545387/2PHOSPHORE:0133:0:1:1303:20069:162574length=101	2.7.7.6
ERR599063.sra.9545403/1PHOSPHORE:0133:0:1:1303:20972:162519length=101	6.1.1.12
ERR599063.sra.9545406/1PHOSPHORE:0133:0:1:1303:20886:162705length=101	3.6.5.n1
ERR599063.sra.9545429/2PHOSPHORE:0133:0:1:1303:1647:162863length=101	6.1.1.10
ERR599063.sra.9545462/1PHOSPHORE:0133:0:1:1303:2902:162996length=101	2.7.2.3
ERR599063.sra.9545507/1PHOSPHORE:0133:0:1:1303:4333:162913length=101	2.8.1.8
ERR599063.sra.9545533/2PHOSPHORE:0133:0:1:1303:5157:162895length=101	3.6.4.12
ERR599063.sra.9545549/2PHOSPHORE:0133:0:1:1303:5724:162874length=101	4.2.1.2
ERR599063.sra.9545575/1PHOSPHORE:0133:0:1:1303:6674:162819length=101	3.6.3.20
ERR599063.sra.9545601/1PHOSPHORE:0133:0:1:1303:7454:162775length=101	3.4.21.92
ERR599063.sra.9545610/1PHOSPHORE:0133:0:1:1303:7618:162968length=101	2.7.7.6
ERR599063.sra.9545677/2PHOSPHORE:0133:0:1:1303:9945:162915length=101	2.3.1.39
ERR599063.sra.9545742/1PHOSPHORE:0133:0:1:1303:12283:162783length=101	2.7.7.6
ERR599063.sra.9545742/2PHOSPHORE:0133:0:1:1303:12283:162783length=101	2.7.7.6
ERR599063.sra.9545773/1PHOSPHORE:0133:0:1:1303:13282:162863length=100	5.99.1.3
ERR599063.sra.9545773/2PHOSPHORE:0133:0:1:1303:13282:162863length=101	5.99.1.3
ERR599063.sra.9545836/1PHOSPHORE:0133:0:1:1303:15166:162921length=101	1.2.1.19	1.2.1.20	1.2.1.69	1.2.1.79	1.2.1.8
ERR599063.sra.9545836/2PHOSPHORE:0133:0:1:1303:15166:162921length=98	1.2.1.19	1.2.1.5
ERR599063.sra.9545854/1PHOSPHORE:0133:0:1:1303:15685:162925length=101	2.3.3.9
ERR599063.sra.9545856/1PHOSPHORE:0133:0:1:1303:15586:162981length=101	2.7.7.6
ERR599063.sra.9545856/2PHOSPHORE:0133:0:1:1303:15586:162981length=101	2.7.7.6
ERR599063.sra.9545864/2PHOSPHORE:0133:0:1:1303:15779:162982length=101	2.7.1.4
ERR599063.sra.9545865/2PHOSPHORE:0133:0:1:1303:16049:162762length=101	3.2.2.27
ERR599063.sra.9545879/1PHOSPHORE:0133:0:1:1303:16340:162997length=101	5.99.1.3
ERR599063.sra.9545879/2PHOSPHORE:0133:0:1:1303:16340:162997length=101	5.99.1.3
ERR599063.sra.9545900/1PHOSPHORE:0133:0:1:1303:17464:162787length=101	1.17.4.1
ERR599063.sra.9545900/2PHOSPHORE:0133:0:1:1303:17464:162787length=101	1.17.4.1
ERR599063.sra.9545919/1PHOSPHORE:0133:0:1:1303:17943:162952length=101	3.5.1.5
ERR599063.sra.9545925/2PHOSPHORE:0133:0:1:1303:18129:162933length=101	6.1.1.11
ERR599063.sra.9545930/1PHOSPHORE:0133:0:1:1303:18287:162835length=101	1.4.7.1
ERR599063.sra.9545930/2PHOSPHORE:0133:0:1:1303:18287:162835length=101	1.4.7.1
ERR599063.sra.9545942/1PHOSPHORE:0133:0:1:1303:18635:162918length=101	2.7.7.6
ERR599063.sra.9545942/2PHOSPHORE:0133:0:1:1303:18635:162918length=101	2.7.7.6
ERR599063.sra.9545948/2PHOSPHORE:0133:0:1:1303:18800:162840length=101	1.4.1.1
ERR599063.sra.9545963/1PHOSPHORE:0133:0:1:1303:19272:162931length=101	1.97.1.12
ERR599063.sra.9545963/2PHOSPHORE:0133:0:1:1303:19272:162931length=101	1.97.1.12
ERR599063.sra.9546000/1PHOSPHORE:0133:0:1:1303:20395:162928length=101	2.3.1.37
ERR599063.sra.9546003/2PHOSPHORE:0133:0:1:1303:20718:162827length=101	2.3.1.234
ERR599063.sra.9546013/1PHOSPHORE:0133:0:1:1303:20801:162900length=101	2.3.1.179
ERR599063.sra.9546013/2PHOSPHORE:0133:0:1:1303:20801:162900length=101	2.3.1.179
ERR599063.sra.9546047/1PHOSPHORE:0133:0:1:1303:1625:163125length=100	1.6.1.2
ERR599063.sra.9546057/2PHOSPHORE:0133:0:1:1303:2231:163118length=101	4.2.1.47
ERR599063.sra.9546093/2PHOSPHORE:0133:0:1:1303:3424:163078length=101	6.1.1.3
ERR599063.sra.9546132/1PHOSPHORE:0133:0:1:1303:5206:163238length=101	2.7.7.6
ERR599063.sra.9546132/2PHOSPHORE:0133:0:1:1303:5206:163238length=101	2.7.7.6
